Fight_ID,R_fighter,B_fighter,Winner,title_bout,B_current_streak,B_avg_SIG_STR_landed,B_avg_opp_SIG_STR_landed,B_total_time_fought(seconds),B_Stance,B_Height_cms,B_Reach_cms,R_streak,R_avg_SIG_STR_landed,R_avg_opp_SIG_STR_landed,R_total_time_fought(seconds),R_Stance,R_Height_cms,R_Reach_cms,B_age,R_age,R_Record,B_Record,B_Takedown_Diff,R_Takedown_Diff
5134,Bevon Lewis,Darren Stewart,Blue,FALSE,-1,24.14285714,21.71428571,488.7142857,Orthodox,182.88,187.96,-1,68,39,692,Orthodox,190.5,200.66,28,28,-1,-3,-1.285714286,0
5133,Eddie Wineland,Grigorii Popov,Red,FALSE,0,,,,Switch,170.18,172.72,-2,35.75,43.5,668,Orthodox,170.18,175.26,35,34,-2,0,0,-0.083333333
5132,Katlyn Chookagian,Joanne Calderwood,Red,FALSE,2,61.375,43.375,628.625,Orthodox,167.64,165.1,-1,61.16666667,63.16666667,900,Orthodox,175.26,172.72,33,30,2,2,0.375,-1.166666667
5131,Alexander Gustafsson,Anthony Smith,Blue,FALSE,-1,33.18181818,47.45454545,625,Orthodox,193.04,193.04,-1,44.2,38.66666667,660.8666667,Orthodox,195.58,200.66,30,32,5,3,-1.090909091,0.733333333
5130,Jimi Manuwa,Aleksandar Rakic,Blue,FALSE,3,60.33333333,18.33333333,681.6666667,Orthodox,193.04,198.12,-3,26.09090909,30.27272727,455.7272727,Orthodox,185.42,200.66,27,39,1,3,0.333333333,-0.545454545
5129,Makwan Amirkhani,Chris Fishgold,Red,FALSE,1,17,20.5,310.5,Orthodox,172.72,172.72,1,16.4,15,561.8,Southpaw,177.8,182.88,26,30,3,0,2.5,1.8
5128,Damir Hadzovic,Christos Giagos,Blue,FALSE,1,19.8,17.2,558.2,Orthodox,177.8,180.34,2,34.8,30.2,610.8,Orthodox,175.26,177.8,29,32,1,-1,-0.2,-2.2
5127,Daniel Teymur,Sung Bin Jo,Red,FALSE,0,,,,Orthodox,182.88,182.88,-3,41,56.66666667,681.6666667,Orthodox,165.1,175.26,26,31,-3,0,0,-1.666666667
5126,Rostem Akman,Sergey Khandozhko,Blue,FALSE,0,,,,Orthodox,185.42,187.96,0,,,,Switch,177.8,182.88,27,27,0,0,0,0
5125,Tonya Evinger,Lina Lansberg,Blue,FALSE,-1,43.6,63.8,720.4,Orthodox,170.18,165.1,-2,20.5,62,461,Orthodox,170.18,177.8,37,37,-2,-1,-1.6,0.5
5124,Stevie Ray,Leonardo Santos,Blue,FALSE,4,25.16666667,28.83333333,656.3333333,Orthodox,182.88,190.5,1,40.22222222,29.22222222,686.8888889,Southpaw,177.8,177.8,39,29,3,4,0.5,-0.777777778
5123,Nick Hein,Frank Camacho,Blue,FALSE,-2,95,102.6666667,727.6666667,Orthodox,177.8,185.42,-2,34.14285714,39.42857143,807.8571429,Southpaw,167.64,167.64,30,35,1,-1,0.666666667,0.428571429
5122,Bea Malecki,Duda Santana,Red,FALSE,0,,,,Orthodox,170.18,185.42,0,,,,Orthodox,175.26,187.96,23,27,0,0,0,0
5121,Darko Stosic,Devin Clark,Blue,FALSE,-1,35.5,32.33333333,620.6666667,Orthodox,182.88,190.5,1,9,4,193,Orthodox,182.88,193.04,29,27,1,0,2,0
5120,Joel Alvarez,Danilo Belluardo,Red,FALSE,0,,,,Southpaw,182.88,187.96,-1,38,64,900,Orthodox,190.5,195.58,24,25,-1,0,0,0
5119,Rafael Dos Anjos,Kevin Lee,Red,FALSE,-1,49.07142857,38.42857143,724.8571429,Orthodox,175.26,195.58,-2,47.92307692,44.03846154,794.7692308,Southpaw,172.72,177.8,26,34,8,6,2.071428571,0.230769231
5118,Antonio Carlos Junior,Ian Heinisch,Blue,FALSE,1,55,26,900,Orthodox,180.34,182.88,4,23,19.44444444,634.2222222,Orthodox,187.96,200.66,30,29,3,1,-4,2.222222222
5117,Megan Anderson,Felicia Spencer,Blue,FALSE,0,,,,Orthodox,167.64,172.72,1,14.5,25,480.5,Orthodox,182.88,182.88,28,29,0,0,0,-2
5116,Vicente Luque,Derrick Krantz,Red,FALSE,0,,,,Orthodox,177.8,182.88,4,38.8,35.3,453.4,Orthodox,180.34,190.5,31,27,6,0,0,-0.4
5115,Charles Oliveira,Nik Lentz,Red,FALSE,2,43.90909091,38.13636364,754.9090909,Orthodox,172.72,172.72,4,20.56521739,20.26086957,400.5652174,Orthodox,177.8,187.96,34,29,5,6,1,0.695652174
5114,Davi Ramos,Austin Hubbard,Red,FALSE,0,,,,Orthodox,177.8,180.34,3,25,21.75,480.5,Orthodox,167.64,177.8,27,32,2,0,0,1.75
5113,Aspen Ladd,Sijara Eubanks,Red,FALSE,2,66,38.5,900,,162.56,170.18,2,38,25,329.5,Orthodox,167.64,167.64,34,24,2,2,2,0.5
5112,Desmond Green,Charles Jourdain,Red,FALSE,0,,,,Switch,175.26,175.26,1,44.33333333,29.66666667,778.6666667,Southpaw,177.8,185.42,23,29,0,0,0,0
5111,Danny Roberts,Michel Pereira,Blue,FALSE,0,,,,Orthodox,185.42,185.42,-1,30.875,28,541.625,Southpaw,185.42,187.96,25,31,2,0,0,-1.75
5110,Michael Trizano,Grant Dawson,Blue,FALSE,1,57,49,900,Switch,177.8,182.88,2,46.5,26,900,Orthodox,180.34,180.34,25,27,2,1,6,-0.5
5109,Patrick Cummins,Ed Herman,Blue,FALSE,-3,29.71428571,28.28571429,560.4761905,Orthodox,185.42,195.58,-2,39.66666667,31.66666667,565.8333333,Orthodox,187.96,193.04,38,38,0,-1,0.571428571,1.583333333
5108,Zak Cummings,Trevin Giles,Red,FALSE,2,55.5,11.5,610.5,Orthodox,182.88,187.96,1,28.9,28.4,619.3,Southpaw,182.88,190.5,26,34,4,2,1.5,0
5107,Julio Arce,Julian Erosa,Red,FALSE,-3,32.5,37.25,545,Southpaw,185.42,187.96,-1,53.33333333,34.66666667,858.3333333,Southpaw,170.18,177.8,29,29,1,-2,-1.5,0
5106,Rose Namajunas,Jessica Andrade,Blue,TRUE,3,72.85714286,55.71428571,663.8571429,Orthodox,154.94,157.48,3,47.625,47.625,768.5,Orthodox,165.1,165.1,27,26,4,6,1.642857143,1.25
5105,Jared Cannonier,Anderson Silva,Red,FALSE,-1,33.52173913,27,651.2608696,Southpaw,187.96,195.58,1,32.375,25.25,535.375,Switch,180.34,195.58,44,35,0,11,-0.652173913,-1.875
5104,Jose Aldo,Alexander Volkanovski,Blue,FALSE,6,72,31,712.8333333,Orthodox,167.64,180.34,2,54.30769231,55.76923077,975.3076923,Orthodox,170.18,177.8,30,32,7,6,1.666666667,0.461538462
5103,Thiago Alves,Laureano Staropoli,Blue,FALSE,1,97,69,900,Orthodox,185.42,180.34,1,41.4,37.52,669.56,Orthodox,175.26,177.8,26,35,5,1,0,-1.24
5102,Irene Aldana,Bethe Correia,Red,FALSE,-2,50.75,45.25,702.375,Orthodox,165.1,162.56,2,95.25,106.25,900,Orthodox,175.26,172.72,35,31,0,0,0.125,0.25
5101,Rogerio Nogueira,Ryan Spann,Blue,FALSE,1,46,30,900,Orthodox,195.58,200.66,1,26.27272727,29.90909091,576.1818182,Southpaw,187.96,190.5,27,42,1,1,-4,-1.727272727
5100,Thiago Moises,Kurt Holobaugh,Red,FALSE,-3,54.66666667,49.66666667,573.3333333,Orthodox,180.34,177.8,-1,8,44,900,Orthodox,175.26,177.8,32,24,-1,-3,-0.666666667,-4
5099,Warlley Alves,Sergio Moraes,Red,FALSE,-1,30.16666667,39.83333333,730.9166667,Orthodox,182.88,182.88,-1,31.55555556,44.77777778,656.6666667,Orthodox,180.34,182.88,36,28,3,4,1,0.555555556
5098,BJ Penn,Clay Guida,Blue,FALSE,-1,28.15384615,28.30769231,702.1538462,Orthodox,170.18,177.8,-7,35.96153846,44.57692308,787.5769231,Orthodox,175.26,177.8,37,40,-2,2,1.846153846,-0.269230769
5097,Luana Carolina,Priscila Cachoeira,Red,FALSE,-2,38.5,101,732.5,Orthodox,170.18,165.1,0,,,,Orthodox,167.64,175.26,30,25,0,-2,-2,0
5096,Raoni Barcelos,Carlos Huachin,Red,FALSE,0,,,,Southpaw,162.56,170.18,2,58.5,64,620.5,Orthodox,170.18,170.18,22,32,2,0,0,2
5095,Talita Bernardo,Viviane Araujo,Blue,FALSE,0,,,,Orthodox,162.56,172.72,1,42.66666667,54.66666667,898,Orthodox,162.56,172.72,32,32,-1,0,0,1.333333333
5094,Al Iaquinta,Donald Cerrone,Blue,FALSE,2,43.73333333,43.33333333,551.2666667,Orthodox,185.42,185.42,1,53.08333333,49.91666667,740.0833333,Orthodox,177.8,177.8,36,32,6,14,0.466666667,-0.5
5093,Derek Brunson,Elias Theodorou,Red,FALSE,3,57.9,31.1,832.8,Orthodox,185.42,190.5,-2,18.5,16.21428571,355.6428571,Southpaw,185.42,195.58,30,35,4,6,-0.3,0.928571429
5092,Cub Swanson,Shane Burgos,Blue,FALSE,1,71.6,59.8,656.4,Orthodox,180.34,190.5,-3,61.6875,49.3125,807.9375,Orthodox,172.72,177.8,28,35,4,3,0,-0.875
5091,Brad Katona,Merab Dvalishvili,Blue,FALSE,1,56.66666667,33.33333333,900,Orthodox,167.64,172.72,2,73.5,41.5,900,Orthodox,167.64,162.56,28,27,2,-1,6.666666667,-1
5090,Walt Harris,Serghei Spivac,Red,FALSE,0,,,,Orthodox,190.5,198.12,-1,21.09090909,20.63636364,460.9090909,Southpaw,195.58,195.58,24,35,-3,0,0,-0.181818182
5089,Marc-Andre Barriault,Andrew Sanchez,Blue,FALSE,1,67.4,67.4,838,Orthodox,185.42,187.96,0,,,,Orthodox,185.42,187.96,31,29,0,1,2.6,0
5088,Macy Chiasson,Sarah Moras,Red,FALSE,-2,23.2,40,754.2,,170.18,170.18,2,24.5,16.5,270,,180.34,182.88,31,27,2,-1,-0.8,0
5087,Aiemann Zahabi,Vince Morales,Blue,FALSE,-1,74,79,900,Orthodox,170.18,177.8,-1,45,53,809,Orthodox,172.72,172.72,28,31,0,-1,-2,-2.5
5086,Nordine Taleb,Kyle Prepolec,Red,FALSE,0,,,,Southpaw,177.8,177.8,-2,35.7,26.3,626.5,Orthodox,185.42,187.96,29,37,2,0,0,1
5085,Kyle Nelson,Matt Sayles,Blue,FALSE,-1,77,73,900,Orthodox,170.18,172.72,-1,20,54,383,Switch,180.34,180.34,25,28,-1,-1,0,-2
5084,Arjan Bhullar,Juan Adams,Red,FALSE,1,86,41,658,Orthodox,195.58,203.2,1,26.66666667,29.33333333,739.6666667,Orthodox,185.42,190.5,27,32,1,1,1,1.333333333
5083,Mitch Gagnon,Cole Smith,Blue,FALSE,0,,,,Orthodox,180.34,170.18,-2,28.57142857,19.14285714,538.8571429,Southpaw,165.1,165.1,30,34,1,0,0,-0.571428571
5082,Jacare Souza,Jack Hermansson,Blue,FALSE,3,30.875,11.125,378,Orthodox,185.42,195.58,1,26.83333333,24.75,509.1666667,Orthodox,185.42,182.88,30,39,6,4,0.5,1
5081,Greg Hardy,Dmitrii Smoliakov,Red,FALSE,-2,9.5,19.5,349.5,Switch,187.96,187.96,-1,29,12,448,Orthodox,195.58,203.2,36,30,-1,-2,-1,-1
5080,Alex Oliveira,Mike Perry,Blue,FALSE,-1,40.44444444,44.66666667,603.1111111,Orthodox,177.8,180.34,-1,26.85714286,17.57142857,523.9285714,Orthodox,180.34,193.04,27,31,4,1,-0.111111111,0.928571429
5079,Glover Teixeira,Ion Cutelaba,Red,FALSE,2,42.6,29.2,553.8,Southpaw,185.42,190.5,1,30.4375,34.9375,566.375,Orthodox,187.96,193.04,25,39,6,1,0.4,-0.1875
5078,John Lineker,Cory Sandhagen,Blue,FALSE,3,54.33333333,16.66666667,366.6666667,Switch,180.34,177.8,2,60.26666667,45.66666667,693.3333333,Orthodox,160.02,170.18,27,28,9,3,-0.333333333,-0.733333333
5077,Roosevelt Roberts,Thomas Gifford,Red,FALSE,0,,,,Orthodox,185.42,190.5,1,16,10,290,Orthodox,187.96,185.42,26,25,1,0,0,0
5076,Ben Saunders,Takashi Sato,Blue,FALSE,0,,,,Southpaw,177.8,185.42,-2,25.17647059,28.23529412,473.7647059,Orthodox,187.96,195.58,28,36,1,0,0,-0.705882353
5075,Andrei Arlovski,Augusto Sakai,Blue,FALSE,1,111,79,843,Orthodox,190.5,195.58,-3,26.75,22.32142857,521.1785714,Orthodox,190.5,195.58,27,40,4,1,1,-0.142857143
5074,Carla Esparza,Virna Jandiroba,Red,FALSE,0,,,,Orthodox,160.02,162.56,-2,29,43,816.5714286,,154.94,160.02,30,31,-1,0,0,0.571428571
5073,Gilbert Burns,Mike Davis,Red,FALSE,0,,,,Orthodox,182.88,182.88,1,31.7,35.2,615,Orthodox,177.8,180.34,26,32,4,0,0,0.8
5072,Jim Miller,Jason Gonzalez,Red,FALSE,-1,12,13.66666667,256.6666667,Southpaw,187.96,187.96,-1,28.58064516,29.61290323,616.6774194,Southpaw,172.72,180.34,29,35,5,-1,-1.666666667,-0.064516129
5071,Angela Hill,Jodie Esquibel,Red,FALSE,-2,73,127.5,900,Orthodox,154.94,162.56,-2,69.55555556,66,747.8888889,Orthodox,160.02,162.56,32,34,-3,-2,-0.5,-1
5070,Court McGee,Dhiego Lima,Blue,FALSE,1,15.42857143,17.85714286,361.8571429,Orthodox,187.96,187.96,1,63.78571429,46.42857143,811.2142857,Orthodox,180.34,190.5,30,34,2,-3,-0.285714286,1.071428571
5069,Alistair Overeem,Aleksei Oleinik,Red,FALSE,2,17.25,18.5,338.75,Orthodox,187.96,203.2,1,29.46666667,18.93333333,478.4,Orthodox,193.04,203.2,41,38,3,4,0.125,-0.2
5068,Islam Makhachev,Arman Tsarukyan,Red,FALSE,0,,,,Orthodox,170.18,182.88,4,16.83333333,6.166666667,450.6666667,Orthodox,177.8,177.8,22,27,4,0,0,2.166666667
5067,Sergei Pavlovich,Marcelo Golm,Red,FALSE,-2,45.66666667,42,642.6666667,Orthodox,190.5,190.5,-1,13,22,261,Southpaw,190.5,213.36,26,26,-1,-1,0,-1
5066,Roxanne Modafferi,Antonina Shevchenko,Red,FALSE,1,66,33,900,Southpaw,172.72,170.18,-1,63.25,86.75,953,,170.18,175.26,34,36,-2,1,2,-0.75
5065,Krzysztof Jotko,Alen Amedovski,Red,FALSE,0,,,,Orthodox,177.8,187.96,-3,34.5,22.8,723.9,Southpaw,185.42,195.58,31,29,2,0,0,0.2
5064,Movsar Evloev,Seungwoo Choi,Red,FALSE,0,,,,Orthodox,182.88,187.96,0,,,,Orthodox,170.18,182.88,26,25,0,0,0,0
5063,Sultan Aliev,Keita Nakamura,Red,FALSE,1,30.8,49.9,853.6,Southpaw,180.34,185.42,-1,11.66666667,21.66666667,554,Orthodox,180.34,187.96,34,34,-1,-2,0.7,1
5062,Alexander Yakovlev,Alex Da Silva,Red,FALSE,0,,,,Orthodox,172.72,185.42,-2,23,33.16666667,730.1666667,Southpaw,190.5,187.96,23,34,-2,0,0,-0.5
5061,Marcin Tybura,Shamil Abdurakhimov,Blue,FALSE,2,28.5,26.16666667,700.5,Orthodox,190.5,193.04,1,52.71428571,43.71428571,878.1428571,Orthodox,190.5,198.12,37,33,1,2,0.5,0.857142857
5060,Gadzhimurad Antigulov,Michal Oleksiejczuk,Blue,FALSE,1,45,30.5,497,Southpaw,182.88,187.96,-1,4.666666667,14.33333333,157.6666667,Orthodox,180.34,177.8,24,32,1,0,1,1.666666667
5059,Magomed Mustafaev,Rafael Fiziev,Red,FALSE,0,,,,Switch,172.72,180.34,-1,18.66666667,19.33333333,396.3333333,Orthodox,172.72,180.34,26,30,1,0,0,-3
5058,Max Holloway,Dustin Poirier,Blue,TRUE,3,52.38095238,34.28571429,540.8571429,Southpaw,175.26,182.88,13,85.63157895,50.05263158,744.5789474,Orthodox,180.34,175.26,30,27,13,11,0.571428571,-0.684210526
5057,Kelvin Gastelum,Israel Adesanya,Blue,TRUE,5,61.2,28.4,821.6,Switch,193.04,203.2,2,45.5,33.78571429,707.4285714,Southpaw,175.26,180.34,29,27,6,5,-1.2,-1
5056,Eryk Anders,Khalil Rountree Jr.,Blue,FALSE,-1,14.28571429,20.42857143,372.5714286,Southpaw,185.42,193.04,-2,45.5,56.83333333,876,Southpaw,185.42,190.5,29,31,0,-1,-1.428571429,1.166666667
5055,Alan Jouban,Dwight Grant,Blue,FALSE,1,22.5,15.5,599.5,Switch,185.42,193.04,1,42.81818182,27.54545455,474.5454545,Southpaw,182.88,185.42,34,37,3,0,-0.5,-0.272727273
5054,Ovince Saint Preux,Nikita Krylov,Blue,FALSE,-2,27.1,12.7,290.8,Orthodox,190.5,195.58,-1,24.55555556,30.61111111,565.7222222,Southpaw,190.5,203.2,27,36,4,2,-1,-0.666666667
5053,Jalin Turner,Matt Frevola,Blue,FALSE,-2,37.5,42.5,480,Orthodox,175.26,180.34,1,20,22,142.5,Southpaw,190.5,195.58,28,23,0,-2,0.5,0
5052,Wilson Reis,Alexandre Pantoja,Blue,FALSE,2,51.6,40.4,717.8,Orthodox,165.1,170.18,1,22.5,35.75,727.5833333,Southpaw,162.56,165.1,28,34,2,3,-2,3.333333333
5051,Max Griffin,Zelim Imadaev,Red,FALSE,0,,,,Orthodox,182.88,193.04,-2,52.16666667,46.5,732,Orthodox,180.34,193.04,24,33,-2,0,0,-0.833333333
5050,Boston Salmon,Khalid Taha,Blue,FALSE,-1,32,45,900,Orthodox,165.1,175.26,0,,,,Southpaw,175.26,175.26,27,28,0,-1,-6,0
5049,Curtis Millender,Belal Muhammad,Blue,FALSE,-1,60.375,53.5,792.25,Orthodox,180.34,182.88,-1,43.5,30.75,628,Orthodox,187.96,193.04,30,31,2,2,1.75,-1.25
5048,Montel Jackson,Andre Soukhamthath,Red,FALSE,1,42.6,51.4,793.2,Orthodox,175.26,177.8,1,26,15.5,500,Southpaw,177.8,190.5,30,26,0,-1,0.8,-2.5
5047,Lauren Mueller,Poliana Botelho,Blue,FALSE,-1,27.33333333,17,407,Orthodox,172.72,170.18,-1,37.5,43,570,Orthodox,165.1,170.18,30,27,0,1,-0.333333333,0.5
5046,Brandon Davis,Randy Costa,Red,FALSE,0,,,,Switch,175.26,185.42,-2,52,48.75,806.5,Orthodox,177.8,182.88,24,28,-2,0,0,-4.75
5045,Edson Barboza,Justin Gaethje,Blue,FALSE,1,87,107.5,611.75,Orthodox,180.34,177.8,1,45.45,47.15,683,Orthodox,180.34,190.5,30,33,8,0,-0.5,-0.4
5044,David Branch,Jack Hermansson,Blue,FALSE,2,34.85714286,12.57142857,425,Orthodox,185.42,195.58,-1,17,19.25,611.625,Orthodox,185.42,198.12,30,37,0,3,0.428571429,0.75
5043,Josh Emmett,Michael Johnson,Red,FALSE,2,49.15,45.15,684.45,Southpaw,177.8,185.42,-1,46.16666667,43.16666667,711.3333333,Orthodox,167.64,177.8,32,34,2,2,-0.35,0.833333333
5042,Karolina Kowalkiewicz,Michelle Waterson,Blue,FALSE,2,45.66666667,40.33333333,687.6666667,Orthodox,160.02,157.48,-1,75.625,67.75,787.625,Orthodox,160.02,162.56,33,33,2,2,1,-0.5
5041,Kennedy Nzechukwu,Paul Craig,Blue,FALSE,-1,18,26,551,Orthodox,190.5,193.04,0,,,,,,,31,,,,,
5040,Sodiq Yusuff,Sheymon Moraes,Red,FALSE,2,41,45.33333333,890,Orthodox,172.72,182.88,1,23,5,134,Orthodox,175.26,180.34,28,25,,,,
5039,Marina Rodriguez,Jessica Aguilar,Red,FALSE,-1,66,85,730.25,Orthodox,160.02,160.02,-1,60,48,900,Orthodox,167.64,165.1,36,31,,,,
5038,Ross Pearson,Desmond Green,Blue,FALSE,-1,48.2,33.2,900,Southpaw,177.8,185.42,-1,44.08,48.52,719.72,Orthodox,172.72,175.26,29,34,,,,
5037,Enrique Barzola,Kevin Aguilar,Blue,FALSE,1,86,74,900,Orthodox,170.18,185.42,4,52.83333333,33.83333333,900,,170.18,177.8,30,29,,,,
5036,Kevin Holland,Gerald Meerschaert,Red,FALSE,-1,20,24.83333333,344.6666667,Southpaw,185.42,195.58,1,77,60,872.5,Orthodox,190.5,205.74,31,26,,,,
5035,Ray Borg,Casey Kenney,Blue,FALSE,0,,,,Southpaw,170.18,172.72,-1,18.625,27.25,851,Orthodox,162.56,160.02,28,25,,,,
5034,Sabina Mazo,Maryna Moroz,Blue,FALSE,-1,40.6,50,738,Orthodox,170.18,170.18,0,,,,Orthodox,170.18,177.8,27,22,,,,
5033,Alex Perez,Mark De La Rosa,Red,FALSE,2,31,28.66666667,573.6666667,Orthodox,167.64,165.1,-1,37.75,28.25,449.75,Orthodox,167.64,165.1,24,27,,,,
5032,Stephen Thompson,Anthony Pettis,Blue,FALSE,-1,35.53333333,43,680.6,Orthodox,177.8,182.88,-1,48.38461538,35.15384615,841.7692308,Orthodox,182.88,190.5,32,36,,,,
5031,Curtis Blaydes,Justin Willis,Red,FALSE,4,52.25,34.75,713.25,Southpaw,185.42,198.12,-1,38.25,22.125,550.125,Orthodox,193.04,203.2,31,28,,,,
5030,John Makdessi,Jesus Pinedo,Red,FALSE,1,60,58,900,,177.8,,2,61.33333333,43.46666667,670.8666667,Orthodox,172.72,172.72,22,33,,,,
5029,Jussier Formiga,Deiveson Figueiredo,Red,FALSE,3,26.33333333,17.66666667,654,Orthodox,165.1,172.72,3,15.25,24.75,685.1666667,Orthodox,165.1,170.18,31,33,,,,
5028,Luis Pena,Steven Peterson,Red,FALSE,1,73.5,85.5,900,Orthodox,177.8,177.8,-1,15.5,29,556,Southpaw,190.5,190.5,28,25,,,,
5027,Maycee Barber,JJ Aldrich,Red,FALSE,3,55.75,58,900,Southpaw,165.1,170.18,1,68,41,421,Switch,165.1,165.1,26,20,,,,
5026,Bryce Mitchell,Bobby Moffett,Red,FALSE,1,20,30,463,Orthodox,177.8,187.96,1,38,51,900,Southpaw,177.8,,28,24,,,,
5025,Marlon Vera,Frankie Saenz,Red,FALSE,2,58.25,45.125,876.75,Orthodox,167.64,167.64,2,37.1,45.1,688.7,Switch,172.72,177.8,38,26,,,,
5024,Alexis Davis,Jennifer Maia,Blue,FALSE,-1,42,53,900,Orthodox,162.56,162.56,-1,38.66666667,41.66666667,708.3333333,Orthodox,167.64,172.72,30,34,,,,
5023,Randa Markos,Angela Hill,Red,FALSE,-1,78,72.625,808.375,Orthodox,160.02,162.56,-2,40.7,45.5,837.4,Orthodox,162.56,160.02,34,33,,,,
5022,Ryan MacDonald,Chris Gutierrez,Blue,FALSE,-1,26,35,552,Orthodox,175.26,175.26,0,,,,Switch,180.34,180.34,27,26,,,,
5021,Eric Shelton,Jordan Espinosa,Blue,FALSE,0,,,,Orthodox,167.64,180.34,1,41.2,24.4,900,Orthodox,167.64,172.72,29,28,,,,
5020,Darren Till,Jorge Masvidal,Blue,FALSE,-2,54.46666667,39.06666667,797.7333333,Orthodox,180.34,187.96,-1,30.85714286,38.42857143,773.7142857,Southpaw,182.88,187.96,34,26,,,,
5019,Leon Edwards,Gunnar Nelson,Red,FALSE,1,17.63636364,34,548.3636364,Switch,180.34,182.88,6,34,28.5,858.8,Southpaw,182.88,187.96,30,27,,,,
5018,Volkan Oezdemir,Dominick Reyes,Blue,FALSE,3,43.33333333,16,431.3333333,Southpaw,193.04,195.58,-2,42.8,36.4,451.2,Orthodox,187.96,190.5,29,29,,,,
5017,Nathaniel Wood,Jose Quinonez,Red,FALSE,4,40.8,29,750.8,,172.72,175.26,2,47,26,645,Orthodox,167.64,175.26,28,25,,,,
5016,Danny Roberts,Claudio Silva,Blue,FALSE,3,29.33333333,26.66666667,690.3333333,Southpaw,180.34,180.34,2,31.57142857,29.28571429,510.8571429,Southpaw,185.42,187.96,36,31,,,,
5015,Jack Marshman,John Phillips,Red,FALSE,-2,25.5,67,541.5,Southpaw,180.34,190.5,-2,29,38.2,606.2,Orthodox,182.88,185.42,33,29,,,,
5014,Arnold Allen,Jordan Rinaldi,Red,FALSE,1,12.75,20.75,551.75,Orthodox,177.8,182.88,4,28.75,24.25,815.5,Southpaw,172.72,177.8,31,25,,,,
5013,Marc Diakiese,Joe Duffy,Red,FALSE,-1,23.16666667,26,452.6666667,Orthodox,177.8,185.42,-2,27.4,30.4,610.4,Orthodox,177.8,185.42,31,25,,,,
5012,Nicolae Negumereanu,Saparbeg Safarov,Blue,FALSE,-2,22.5,36,354,Orthodox,185.42,198.12,0,,,,Orthodox,182.88,198.12,32,24,,,,
5011,Danny Henry,Dan Ige,Blue,FALSE,2,38.66666667,42.66666667,616.6666667,Orthodox,170.18,180.34,2,47.5,36,469.5,Orthodox,182.88,185.42,27,30,,,,
5010,Molly McCann,Priscila Cachoeira,Red,FALSE,-1,2,95,565,Orthodox,170.18,165.1,-1,10,17,425,Orthodox,162.56,157.48,30,28,,,,
5009,Mike Grundy,Nad Narimani,Red,FALSE,2,64.5,39,900,Orthodox,172.72,177.8,0,,,,Orthodox,170.18,182.88,31,32,,,,
5008,Derrick Lewis,Junior Dos Santos,Blue,FALSE,2,57.5,37.66666667,721.3888889,Orthodox,193.04,195.58,-1,26.1875,21.8125,568.5,Orthodox,190.5,200.66,35,34,,,,
5007,Elizeu Zaleski dos Santos,Curtis Millender,Red,FALSE,3,58,39,785.6666667,Orthodox,187.96,193.04,6,51.42857143,35,711.8571429,Orthodox,180.34,185.42,31,32,,,,
5006,Tim Means,Niko Price,Blue,FALSE,-1,14.85714286,24,356.4285714,Orthodox,182.88,193.04,1,48.44444444,32.72222222,608.5555556,Orthodox,187.96,190.5,29,35,,,,
5005,Blagoy Ivanov,Ben Rothwell,Red,FALSE,-1,27.6,42.9,558.4,Orthodox,193.04,198.12,-1,51,110,1500,Southpaw,180.34,185.42,37,32,,,,
5004,Beneil Dariush,Drew Dober,Red,FALSE,3,39.72727273,37.27272727,536.0909091,Southpaw,172.72,177.8,1,37,24.92857143,566.7142857,Southpaw,177.8,182.88,30,29,,,,
5003,Tim Boetsch,Omari Akhmedov,Blue,FALSE,-1,32.88888889,31.88888889,656.4444444,Orthodox,182.88,185.42,-1,25.82608696,25.08695652,526.2608696,Orthodox,182.88,187.96,31,38,,,,
5002,Anthony Rocco Martin,Sergio Moraes,Red,FALSE,2,31.18181818,38.90909091,715.5454545,Orthodox,182.88,182.88,3,32.81818182,34.36363636,713.0909091,Orthodox,182.88,185.42,36,29,,,,
5001,Marion Reneau,Yana Kunitskaya,Blue,FALSE,1,38.5,38,552.5,Orthodox,167.64,172.72,-1,43,30.88888889,756.7777778,Orthodox,167.64,172.72,29,41,,,,
5000,Grant Dawson,Julian Erosa,Red,FALSE,-2,27,30.66666667,426.6666667,Southpaw,185.42,187.96,0,,,,Switch,177.8,182.88,29,25,,,,
4999,Maurice Greene,Jeff Hughes,Red,FALSE,0,,,,Orthodox,187.96,198.12,1,9,0,134,,200.66,208.28,30,32,,,,
4998,Louis Smolka,Matt Schnell,Blue,FALSE,2,34.75,35,572.75,Orthodox,172.72,177.8,1,45.81818182,39.09090909,701.6363636,Orthodox,175.26,172.72,29,27,,,,
4997,Alex Morono,Zak Ottow,Red,FALSE,1,27.57142857,26.57142857,632,Orthodox,180.34,182.88,1,51.71428571,33.42857143,747.4285714,Orthodox,180.34,182.88,32,28,,,,
4996,Alex White,Dan Moret,Red,FALSE,-1,20,31,359,Southpaw,182.88,185.42,-2,40.875,30.5,635.125,Southpaw,182.88,180.34,32,30,,,,
4995,Jon Jones,Anthony Smith,Red,TRUE,3,32.9,39.7,537.5,Orthodox,193.04,193.04,1,61.84210526,29.47368421,837.6315789,Orthodox,193.04,213.36,30,31,,,,
4994,Tyron Woodley,Kamaru Usman,Blue,TRUE,9,58.55555556,24.55555556,894.1111111,Switch,182.88,193.04,3,34.5,25.83333333,723.8333333,Orthodox,175.26,187.96,31,36,,,,
