Matthew Riddle,Dante Rivera,Red,3,0,0,0,0,Southpaw,185.42,,0,0,0,0,Southpaw,185.42,187.96,33,22
Dustin Hazelett,Joshua Burkman,Red,3,1,0,3,5,Orthodox,177.8,182.88,1,0,2,3,Orthodox,185.42,193.04,28,22
Drew McFedries,Marvin Eastman,Red,3,0,1,3,1,Orthodox,175.26,185.42,1,0,2,2,Southpaw,182.88,182.88,37,29
Matt Brown,Matt Arroyo,Red,3,0,1,0,1,Orthodox,177.8,182.88,0,0,0,0,Orthodox,182.88,190.5,25,27
Dean Lister,Jeremy Horn,Red,3,1,0,5,6,Orthodox,185.42,187.96,0,1,1,3,Orthodox,185.42,190.5,32,32
Rob Kimmons,Rob Yundt,Red,3,1,0,1,0,Orthodox,185.42,,0,0,0,0,Orthodox,177.8,185.42,28,27
Thiago Alves,Matt Hughes,Red,3,1,0,4,15,Switch,175.26,185.42,0,5,2,7,Orthodox,175.26,177.8,34,24
Michael Bisping,Jason Day,Red,3,0,1,0,1,Orthodox,182.88,182.88,0,1,1,5,Orthodox,185.42,190.5,27,29
Mike Swick,Marcus Davis,Red,3,0,6,1,6,Southpaw,177.8,177.8,0,1,1,6,Orthodox,185.42,195.58,34,28
Thales Leites,Nate Marquardt,Red,3,0,1,1,5,Orthodox,182.88,187.96,0,3,1,3,Orthodox,185.42,198.12,29,26
Fabricio Werdum,Brandon Vera,Red,3,1,0,1,4,Orthodox,190.5,193.04,0,1,1,1,Orthodox,193.04,195.58,30,30
Martin Kampmann,Jorge Rivera,Red,3,0,1,4,4,Orthodox,185.42,185.42,0,3,0,3,Orthodox,182.88,182.88,36,26
Matt Wiman,Thiago Tavares,Red,3,0,1,1,3,Orthodox,170.18,172.72,0,3,1,3,Orthodox,177.8,172.72,23,24
Kevin Burns,Roan Carneiro,Red,3,0,1,1,2,Orthodox,180.34,187.96,0,0,0,0,Orthodox,177.8,187.96,30,28
Luiz Cane,Jason Lambert,Red,3,1,0,2,4,Orthodox,190.5,190.5,1,0,1,0,Southpaw,187.96,195.58,33,27
Paul Taylor,Jess Liaudin,Red,3,1,0,1,2,Orthodox,175.26,182.88,2,0,2,1,Orthodox,182.88,182.88,,28
Antoni Hardonk,Eddie Sanchez,Red,3,0,2,1,3,Orthodox,187.96,187.96,0,1,2,2,Orthodox,193.04,198.12,25,32
BJ Penn,Sean Sherk,Red,5,0,3,2,6,Orthodox,167.64,170.18,0,2,4,8,Orthodox,175.26,177.8,34,29
Wanderlei Silva,Keith Jardine,Red,3,0,1,2,5,Orthodox,187.96,193.04,2,0,3,1,Orthodox,180.34,187.96,32,31
Goran Reljic,Wilson Gouveia,Red,3,0,4,1,4,Orthodox,185.42,193.04,0,0,0,0,Southpaw,190.5,205.74,29,24
Lyoto Machida,Tito Ortiz,Red,3,2,0,6,14,Orthodox,190.5,187.96,0,4,0,4,Southpaw,185.42,187.96,33,29
Thiago Silva,Antonio Mendes,Red,3,0,0,0,0,Southpaw,190.5,195.58,0,3,0,3,Orthodox,187.96,187.96,27,25
Rousimar Palhares,Ivan Salaverry,Red,3,2,0,3,3,Orthodox,182.88,,0,0,0,0,Orthodox,172.72,180.34,37,28
Rameau Thierry Sokoudjou,Kazuhiro Nakamura,Red,3,1,0,1,0,Orthodox,180.34,177.8,1,0,1,0,Orthodox,177.8,198.12,28,24
Rich Clementi,Terry Etim,Red,3,1,0,1,1,Orthodox,185.42,185.42,0,3,3,4,Southpaw,175.26,182.88,22,32
Yoshiyuki Yoshida,Jon Koppenhaver,Red,3,0,1,0,1,Orthodox,180.34,,0,0,0,0,Southpaw,180.34,177.8,26,34
Dong Hyun Kim,Jason Tan,Red,3,1,0,1,0,Orthodox,177.8,,0,0,0,0,Southpaw,187.96,193.04,26,26
Shane Carwin,Christian Wellisch,Red,3,0,2,1,2,Orthodox,187.96,195.58,0,0,0,0,Orthodox,187.96,203.2,32,33
Georges St-Pierre,Matt Serra,Red,5,0,2,4,6,Orthodox,167.64,172.72,0,2,2,9,Orthodox,180.34,193.04,33,26
Rich Franklin,Travis Lutter,Red,3,1,0,3,2,Orthodox,180.34,190.5,1,0,2,9,Southpaw,185.42,190.5,34,33
Nate Quarry,Kalib Starnes,Red,3,1,0,2,2,Orthodox,190.5,187.96,0,1,1,4,Open Stance,182.88,182.88,33,36
Michael Bisping,Charles McCarthy,Red,3,0,1,1,1,Orthodox,177.8,180.34,1,0,1,4,Orthodox,185.42,190.5,27,29
Mac Danzig,Mark Bocek,Red,3,0,1,1,1,Orthodox,172.72,190.5,0,1,0,1,Orthodox,172.72,177.8,26,28
Jason MacDonald,Joe Doerksen,Red,3,3,0,4,1,Orthodox,182.88,190.5,1,0,2,3,Orthodox,190.5,203.2,30,32
Jason Day,Alan Belcher,Red,3,0,2,2,3,Orthodox,187.96,185.42,0,0,0,0,Orthodox,182.88,182.88,23,26
Demian Maia,Ed Herman,Red,3,0,3,2,3,Orthodox,185.42,195.58,0,1,0,1,Southpaw,185.42,182.88,27,30
Rich Clementi,Sam Stout,Red,3,0,1,2,2,Orthodox,175.26,177.8,0,2,3,3,Southpaw,175.26,182.88,23,32
Cain Velasquez,Brad Morris,Red,3,0,0,0,0,Orthodox,187.96,,0,0,0,0,Orthodox,185.42,195.58,28,25
Jonathan Goulet,Kuniyoshi Hironaka,Red,3,1,0,2,1,Orthodox,177.8,177.8,0,1,3,3,Orthodox,182.88,185.42,31,28
Kenny Florian,Joe Lauzon,Red,3,0,3,0,3,Orthodox,177.8,180.34,0,3,2,6,Southpaw,177.8,187.96,23,31
Gray Maynard,Frankie Edgar,Red,3,0,3,0,3,Orthodox,167.64,172.72,0,2,1,2,Orthodox,175.26,177.8,26,28
Thiago Alves,Karo Parisyan,Red,3,0,3,2,8,Orthodox,177.8,182.88,0,4,2,6,Orthodox,175.26,177.8,25,24
Matt Hamill,Tim Boetsch,Red,3,0,1,0,1,Orthodox,182.88,187.96,1,0,1,3,Orthodox,185.42,193.04,27,31
Nate Diaz,Kurt Pellegrino,Red,3,0,1,2,3,Orthodox,172.72,177.8,0,3,0,3,Southpaw,182.88,193.04,28,22
James Irvin,Houston Alexander,Red,3,1,0,1,2,Orthodox,182.88,182.88,0,1,3,3,Orthodox,187.96,190.5,36,29
Josh Neer,Din Thomas,Red,3,1,0,3,5,Orthodox,175.26,,2,0,3,2,Orthodox,180.34,182.88,31,25
Marcus Aurelio,Ryan Roberts,Red,3,0,0,0,0,Orthodox,167.64,,0,1,1,1,Orthodox,177.8,187.96,29,34
Manvel Gamburyan,Jeff Cox,Red,3,1,0,1,0,Orthodox,177.8,,0,1,1,1,Orthodox,165.1,170.18,39,26
Clay Guida,Samy Schiavo,Red,3,0,0,0,0,Orthodox,172.72,,1,0,3,2,Orthodox,170.18,177.8,32,26
George Sotiropoulos,Roman Mitichyan,Red,3,0,1,0,1,Orthodox,177.8,,0,1,0,1,Orthodox,177.8,180.34,29,30
Anthony Johnson,Tommy Speer,Red,3,1,0,1,0,Orthodox,177.8,180.34,1,0,1,1,Orthodox,187.96,198.12,23,24
Anderson Silva,Dan Henderson,Red,5,1,0,1,2,Orthodox,180.34,187.96,0,5,0,5,Southpaw,187.96,195.58,37,32
Heath Herring,Cheick Kongo,Red,3,0,2,1,4,Orthodox,193.04,208.28,1,0,2,1,Orthodox,193.04,198.12,32,29
Chris Leben,Alessio Sakara,Red,3,0,1,4,3,Orthodox,182.88,182.88,0,1,3,7,Southpaw,180.34,187.96,26,27
Yushin Okami,Evan Tanner,Red,3,0,1,4,11,Orthodox,182.88,187.96,0,1,1,5,Southpaw,187.96,190.5,37,26
Jon Fitch,Chris Wilson,Red,3,0,0,0,0,Orthodox,185.42,190.5,0,7,0,7,Orthodox,182.88,193.04,30,30
Andrei Arlovski,Jake O'Brien,Red,3,0,3,0,3,Orthodox,190.5,193.04,0,2,4,9,Orthodox,190.5,195.58,23,29
Luigi Fioravanti,Luke Cummo,Red,3,0,2,2,3,Orthodox,182.88,187.96,2,0,3,2,Orthodox,172.72,177.8,27,27
Josh Koscheck,Dustin Hazelett,Red,3,0,3,1,3,Orthodox,185.42,193.04,1,0,2,7,Orthodox,177.8,185.42,21,30
Diego Sanchez,David Bielkheden,Red,3,0,0,0,0,Orthodox,177.8,180.34,2,0,2,6,Southpaw,177.8,182.88,28,26
Jorge Gurgel,John Halverson,Red,3,1,0,1,0,Southpaw,175.26,,1,0,2,2,Orthodox,170.18,175.26,35,31
Minotauro Nogueira,Tim Sylvia,Red,5,0,1,3,9,Orthodox,203.2,203.2,0,1,0,1,Orthodox,190.5,195.58,31,31
Frank Mir,Brock Lesnar,Red,3,0,0,0,0,Orthodox,190.5,205.74,0,1,3,8,Southpaw,190.5,200.66,30,28
Nate Marquardt,Jeremy Horn,Red,3,0,2,4,6,Orthodox,185.42,187.96,1,0,1,4,Orthodox,182.88,187.96,32,28
Ricardo Almeida,Rob Yundt,Red,3,0,0,0,0,Orthodox,185.42,,1,0,2,1,Orthodox,182.88,187.96,27,31
Tyson Griffin,Gleison Tibau,Red,3,0,3,1,3,Southpaw,177.8,180.34,0,2,1,3,Orthodox,167.64,172.72,24,23
Chris Lytle,Kyle Bradley,Red,3,0,0,0,0,Orthodox,175.26,180.34,1,0,7,3,Orthodox,180.34,172.72,25,33
Tim Boetsch,David Heath,Red,3,2,0,2,2,Orthodox,180.34,182.88,0,0,0,0,Orthodox,182.88,187.96,31,27
Marvin Eastman,Terry Martin,Red,3,1,0,3,2,Orthodox,172.72,180.34,3,0,3,0,Orthodox,175.26,185.42,27,36
Rob Emerson,Keita Nakamura,Red,3,2,0,2,0,Southpaw,180.34,185.42,1,0,1,0,Orthodox,175.26,177.8,23,26
Mike Swick,Joshua Burkman,Red,3,0,1,2,5,Orthodox,177.8,182.88,1,0,1,5,Orthodox,185.42,195.58,27,28
Patrick Cote,Drew McFedries,Red,3,0,1,1,2,Southpaw,182.88,182.88,0,2,4,2,Orthodox,180.34,180.34,29,27
Thiago Tavares,Michihiro Omigawa,Red,3,1,0,1,0,Orthodox,167.64,172.72,1,0,1,2,Orthodox,170.18,172.72,32,23
Nate Diaz,Alvin Robinson,Red,3,0,1,1,1,Southpaw,175.26,172.72,0,2,0,2,Southpaw,182.88,193.04,25,22
Kurt Pellegrino,Alberto Crane,Red,3,1,0,1,0,Orthodox,165.1,,1,0,2,2,Orthodox,172.72,177.8,31,28
Gray Maynard,Dennis Siver,Red,3,0,1,1,1,Orthodox,167.64,177.8,0,1,1,1,Orthodox,175.26,177.8,29,28
Jeremy Stephens,Cole Miller,Red,3,0,2,0,2,Orthodox,185.42,187.96,0,1,1,1,Orthodox,172.72,180.34,23,21
Corey Hill,Joe Veres,Red,3,1,0,1,0,Orthodox,170.18,,0,0,0,0,Orthodox,193.04,203.2,30,29
Matt Wiman,Justin Buchholz,Red,3,0,0,0,0,Orthodox,182.88,185.42,0,2,1,2,Orthodox,177.8,172.72,24,24
BJ Penn,Joe Stevenson,Red,5,0,4,1,5,Orthodox,170.18,177.8,0,1,4,7,Orthodox,175.26,177.8,25,29
Fabricio Werdum,Gabriel Gonzaga,Red,3,1,0,1,4,Orthodox,187.96,193.04,1,0,1,0,Orthodox,193.04,195.58,28,30
Marcus Davis,Jess Liaudin,Red,3,0,2,0,2,Orthodox,175.26,182.88,0,5,1,5,Southpaw,177.8,177.8,,34
Wilson Gouveia,Jason Lambert,Red,3,0,1,1,4,Orthodox,190.5,190.5,0,3,1,3,Orthodox,185.42,193.04,32,29
Jorge Rivera,Kendall Grove,Red,3,1,0,1,3,Orthodox,198.12,200.66,1,0,4,3,Orthodox,185.42,185.42,25,35
Antoni Hardonk,Colin Robinson,Red,3,1,0,1,0,Orthodox,193.04,,2,0,2,1,Orthodox,193.04,198.12,39,31
Paul Kelly,Paul Taylor,Red,3,1,0,1,1,Orthodox,182.88,182.88,0,0,0,0,Orthodox,175.26,177.8,28,23
Alessio Sakara,James Lee,Red,3,0,0,0,0,Southpaw,180.34,,1,0,4,2,Orthodox,182.88,182.88,34,26
Sam Stout,Per Eklund,Red,3,0,0,0,0,Orthodox,177.8,182.88,2,0,2,1,Orthodox,175.26,177.8,,23
Georges St-Pierre,Matt Hughes,Red,5,0,1,3,15,Switch,175.26,185.42,0,1,2,8,Orthodox,180.34,193.04,34,26
Chuck Liddell,Wanderlei Silva,Red,3,1,0,2,1,Orthodox,180.34,187.96,2,0,4,15,Orthodox,187.96,193.04,31,38
Eddie Sanchez,Soa Palelei,Red,3,0,0,0,0,Orthodox,193.04,205.74,0,1,1,2,Orthodox,187.96,187.96,30,25
Lyoto Machida,Rameau Thierry Sokoudjou,Red,3,0,0,0,0,Orthodox,177.8,198.12,0,3,0,3,Southpaw,185.42,187.96,23,29
Rich Clementi,Melvin Guillard,Red,3,1,0,2,3,Orthodox,175.26,172.72,0,1,3,2,Southpaw,175.26,182.88,24,31
James Irvin,Luiz Cane,Red,3,0,0,0,0,Southpaw,187.96,195.58,1,0,3,2,Orthodox,187.96,190.5,26,29
Manvel Gamburyan,Nate Mohr,Red,3,0,1,1,1,Orthodox,175.26,182.88,1,0,1,0,Orthodox,165.1,170.18,24,26
Dean Lister,Jordan Radev,Red,3,1,0,1,0,Southpaw,170.18,,1,0,1,2,Orthodox,185.42,190.5,31,31
Roan Carneiro,Tony DeSouza,Red,3,1,0,2,3,Southpaw,182.88,177.8,1,0,1,1,Orthodox,180.34,187.96,33,29
Mark Bocek,Doug Evans,Red,3,1,0,1,0,Orthodox,175.26,,1,0,1,0,Orthodox,172.72,190.5,27,26
Roger Huerta,Clay Guida,Red,3,0,1,2,2,Orthodox,170.18,177.8,0,5,0,5,Orthodox,175.26,177.8,25,24
Mac Danzig,Tommy Speer,Red,3,0,0,0,0,Orthodox,177.8,180.34,0,0,0,0,Orthodox,172.72,177.8,23,27
Jon Koppenhaver,Jared Rollins,Red,3,0,0,0,0,Orthodox,175.26,,0,0,0,0,Orthodox,180.34,,30,26
George Sotiropoulos,Billy Miles,Red,3,0,0,0,0,Orthodox,177.8,,0,0,0,0,Orthodox,177.8,180.34,29,30
Ben Saunders,Dan Barrera,Red,3,0,0,0,0,Orthodox,175.26,,0,0,0,0,Orthodox,187.96,195.58,26,24
Troy Mandaloniz,Richie Hightower,Red,3,0,0,0,0,Orthodox,172.72,,0,0,0,0,Orthodox,175.26,,33,27
Matt Arroyo,John Kolosci,Red,3,0,0,0,0,Orthodox,180.34,,0,0,0,0,Orthodox,177.8,182.88,33,25
Roman Mitichyan,Dorian Price,Red,3,0,0,0,0,Southpaw,190.5,,0,0,0,0,Orthodox,177.8,,30,29
Jonathan Goulet,Paul Georgieff,Red,3,0,0,0,0,Orthodox,187.96,,2,0,3,2,Orthodox,182.88,185.42,25,28
Rashad Evans,Michael Bisping,Red,3,0,4,0,4,Orthodox,185.42,190.5,1,0,1,5,Orthodox,182.88,190.5,28,28
Thiago Silva,Houston Alexander,Red,3,0,2,0,2,Orthodox,182.88,182.88,0,2,0,2,Orthodox,187.96,187.96,35,25
Karo Parisyan,Ryo Chonan,Red,3,0,0,0,0,Orthodox,175.26,177.8,0,2,2,7,Orthodox,177.8,182.88,31,25
Ed Herman,Joe Doerksen,Red,3,2,0,3,1,Orthodox,182.88,190.5,0,2,2,2,Orthodox,185.42,195.58,30,27
Frankie Edgar,Spencer Fisher,Red,3,0,1,2,5,Southpaw,170.18,177.8,0,2,0,2,Orthodox,167.64,172.72,31,26
Thiago Alves,Chris Lytle,Red,3,0,1,6,3,Orthodox,180.34,172.72,0,3,2,5,Orthodox,175.26,177.8,33,24
Joe Lauzon,Jason Reinhardt,Red,3,0,0,0,0,Orthodox,167.64,,0,2,0,2,Orthodox,177.8,180.34,38,23
Marcus Aurelio,Luke Caudillo,Red,3,1,0,1,0,Orthodox,170.18,,1,0,1,0,Orthodox,177.8,187.96,26,34
Akihiro Gono,Tamdan McCrory,Red,3,0,1,0,1,Switch,193.04,198.12,0,0,0,0,Switch,170.18,172.72,21,33
Anderson Silva,Rich Franklin,Red,5,0,2,1,9,Southpaw,185.42,190.5,0,4,0,4,Southpaw,187.96,195.58,33,32
Tim Sylvia,Brandon Vera,Red,3,0,4,0,4,Orthodox,190.5,193.04,1,0,3,8,Orthodox,203.2,203.2,30,31
Alvin Robinson,Jorge Gurgel,Red,3,0,2,1,2,Orthodox,170.18,175.26,1,0,1,0,Southpaw,175.26,172.72,30,25
Stephan Bonnar,Eric Schafer,Red,3,1,0,1,1,Orthodox,190.5,190.5,0,1,3,4,Orthodox,193.04,198.12,30,30
Alan Belcher,Kalib Starnes,Red,3,0,1,1,2,Orthodox,190.5,187.96,0,1,2,2,Orthodox,187.96,185.42,32,23
Yushin Okami,Jason MacDonald,Red,3,0,1,1,3,Orthodox,190.5,203.2,1,0,1,4,Southpaw,187.96,190.5,32,26
Demian Maia,Ryan Jensen,Red,3,1,0,1,0,Orthodox,185.42,193.04,0,0,0,0,Southpaw,185.42,182.88,30,29
Joshua Burkman,Forrest Petz,Red,3,0,1,2,2,Orthodox,175.26,180.34,1,0,2,4,Orthodox,177.8,182.88,32,27
Matt Grice,Jason Black,Red,3,1,0,1,0,Orthodox,172.72,,1,0,1,0,Orthodox,172.72,177.8,35,26
Keith Jardine,Chuck Liddell,Red,3,1,0,3,15,Orthodox,187.96,193.04,1,0,2,4,Orthodox,187.96,193.04,37,31
Forrest Griffin,Mauricio Rua,Red,3,0,0,0,0,Orthodox,185.42,193.04,0,1,2,5,Orthodox,190.5,195.58,25,28
Jon Fitch,Diego Sanchez,Red,3,1,0,1,6,Southpaw,177.8,182.88,0,6,0,6,Orthodox,182.88,193.04,25,29
Lyoto Machida,Kazuhiro Nakamura,Red,3,0,0,0,0,Orthodox,180.34,177.8,0,2,0,2,Southpaw,185.42,187.96,28,29
Tyson Griffin,Thiago Tavares,Red,3,0,2,0,2,Orthodox,170.18,172.72,0,1,1,2,Orthodox,167.64,172.72,22,23
Rich Clementi,Anthony Johnson,Red,3,0,1,0,1,Orthodox,187.96,198.12,1,0,3,1,Southpaw,175.26,182.88,23,31
Jeremy Stephens,Diego Saraiva,Red,3,2,0,2,0,Orthodox,167.64,,1,0,1,0,Orthodox,172.72,180.34,25,21
Christian Wellisch,Scott Junk,Red,3,0,0,0,0,Orthodox,185.42,,0,1,1,1,Orthodox,187.96,195.58,28,32
Matt Wiman,Michihiro Omigawa,Red,3,0,0,0,0,Orthodox,167.64,172.72,0,1,1,1,Orthodox,177.8,172.72,31,24
Kenny Florian,Din Thomas,Red,3,0,4,2,5,Orthodox,175.26,,0,2,2,5,Southpaw,177.8,187.96,30,31
Chris Leben,Terry Martin,Red,3,0,2,2,2,Orthodox,172.72,180.34,2,0,3,6,Southpaw,180.34,187.96,26,27
Nate Diaz,Junior Assuncao,Red,3,0,1,1,1,Orthodox,175.26,182.88,0,1,0,1,Southpaw,182.88,193.04,26,22
Nate Quarry,Pete Sell,Red,3,3,0,3,1,Orthodox,180.34,190.5,1,0,1,3,Open Stance,182.88,182.88,25,35
Luke Cummo,Edilberto de Oliveira,Red,3,1,0,1,0,Orthodox,182.88,,0,1,2,2,Orthodox,182.88,187.96,24,27
Cole Miller,Leonard Garcia,Red,3,0,1,1,1,Orthodox,177.8,175.26,0,1,0,1,Orthodox,185.42,187.96,28,23
Gray Maynard,Joe Veres,Red,3,0,0,0,0,Orthodox,170.18,,1,0,1,0,Orthodox,175.26,177.8,29,28
Thiago Alves,Kuniyoshi Hironaka,Red,3,0,1,1,1,Orthodox,177.8,177.8,0,2,2,4,Orthodox,175.26,177.8,31,23
Dustin Hazelett,Jonathan Goulet,Red,3,1,0,2,2,Orthodox,182.88,185.42,0,2,1,2,Orthodox,185.42,193.04,28,21
Rampage Jackson,Dan Henderson,Red,5,0,2,0,2,Orthodox,180.34,187.96,0,2,0,2,Orthodox,185.42,185.42,37,29
Michael Bisping,Matt Hamill,Red,3,0,3,0,3,Orthodox,185.42,193.04,0,3,0,3,Orthodox,185.42,190.5,30,28
Cheick Kongo,Mirko Cro Cop,Red,3,1,0,1,1,Southpaw,187.96,185.42,0,1,1,3,Orthodox,193.04,208.28,32,32
Marcus Davis,Paul Taylor,Red,3,0,1,0,1,Orthodox,182.88,182.88,0,4,1,4,Southpaw,177.8,177.8,27,34
Houston Alexander,Alessio Sakara,Red,3,0,1,3,2,Orthodox,182.88,182.88,0,1,0,1,Orthodox,182.88,182.88,26,35
Gleison Tibau,Terry Etim,Red,3,0,1,0,1,Orthodox,185.42,185.42,0,2,1,2,Southpaw,177.8,180.34,21,23
Thiago Silva,Tomasz Drwal,Red,3,0,0,0,0,Orthodox,185.42,193.04,0,1,0,1,Orthodox,187.96,187.96,25,24
Dennis Siver,Naoyuki Kotani,Red,3,1,0,1,0,Southpaw,172.72,167.64,1,0,1,0,Orthodox,167.64,177.8,25,28
Jess Liaudin,Anthony Torres,Red,3,0,1,0,1,Orthodox,172.72,,0,1,0,1,Orthodox,175.26,182.88,29,
Randy Couture,Gabriel Gonzaga,Red,5,0,4,0,4,Orthodox,187.96,193.04,0,1,5,12,Orthodox,185.42,190.5,28,44
Georges St-Pierre,Josh Koscheck,Red,3,0,5,1,7,Orthodox,177.8,185.42,1,0,2,7,Orthodox,180.34,193.04,29,26
Roger Huerta,Alberto Crane,Red,3,0,0,0,0,Orthodox,165.1,,0,4,0,4,Orthodox,175.26,177.8,31,24
Joe Stevenson,Kurt Pellegrino,Red,3,0,2,1,2,Orthodox,172.72,177.8,0,3,1,4,Orthodox,170.18,177.8,28,25
Patrick Cote,Kendall Grove,Red,3,0,3,0,3,Orthodox,198.12,200.66,0,1,4,1,Orthodox,180.34,180.34,24,27
Renato Sobral,David Heath,Red,3,1,0,1,2,Orthodox,180.34,182.88,2,0,4,5,Orthodox,185.42,190.5,31,31
Frank Mir,Antoni Hardonk,Red,3,1,0,1,1,Orthodox,193.04,198.12,1,0,3,7,Southpaw,190.5,200.66,31,28
Thales Leites,Ryan Jensen,Red,3,0,0,0,0,Orthodox,185.42,193.04,0,2,1,2,Orthodox,185.42,198.12,29,25
Clay Guida,Marcus Aurelio,Red,3,0,0,0,0,Orthodox,177.8,187.96,2,0,2,1,Orthodox,170.18,177.8,34,25
Kenny Florian,Alvin Robinson,Red,3,0,0,0,0,Southpaw,175.26,172.72,0,1,2,4,Southpaw,177.8,187.96,24,31
Anderson Silva,Nate Marquardt,Red,5,0,4,0,4,Orthodox,182.88,187.96,0,3,0,3,Southpaw,187.96,195.58,28,32
Rashad Evans,Tito Ortiz,Draw,3,1,0,5,14,Orthodox,190.5,187.96,0,5,0,5,Orthodox,182.88,190.5,32,27
Sean Sherk,Hermes Franca,Red,5,0,3,2,5,Orthodox,167.64,180.34,0,2,2,5,Orthodox,167.64,170.18,32,33
Minotauro Nogueira,Heath Herring,Red,3,0,1,1,1,Orthodox,193.04,198.12,0,0,0,0,Orthodox,190.5,195.58,29,31
Stephan Bonnar,Mike Nickels,Red,3,0,1,0,1,Orthodox,193.04,,2,0,3,3,Orthodox,193.04,198.12,35,30
Jorge Gurgel,Diego Saraiva,Red,3,1,0,1,0,Orthodox,167.64,,0,1,1,1,Orthodox,170.18,175.26,25,30
Chris Lytle,Jason Gilliam,Red,3,1,0,1,0,Orthodox,182.88,,4,0,6,2,Orthodox,180.34,172.72,,32
Frankie Edgar,Mark Bocek,Red,3,0,0,0,0,Orthodox,172.72,190.5,0,1,0,1,Orthodox,167.64,172.72,25,25
BJ Penn,Jens Pulver,Red,3,1,0,2,6,Southpaw,170.18,177.8,2,0,4,6,Orthodox,175.26,177.8,32,28
Nate Diaz,Manvel Gamburyan,Red,3,0,0,0,0,Orthodox,165.1,170.18,0,0,0,0,Southpaw,182.88,193.04,26,22
Thales Leites,Floyd Sword,Red,3,0,0,0,0,Orthodox,182.88,,0,1,1,1,Orthodox,185.42,198.12,30,25
Roger Huerta,Doug Evans,Red,3,0,0,0,0,Orthodox,175.26,,0,3,0,3,Orthodox,175.26,177.8,26,24
Joe Lauzon,Brandon Melendez,Red,3,0,0,0,0,Southpaw,180.34,,0,1,0,1,Orthodox,177.8,180.34,24,23
Cole Miller,Andy Wang,Red,3,0,0,0,0,Orthodox,167.64,,0,0,0,0,Orthodox,185.42,187.96,30,23
Gray Maynard,Rob Emerson,Draw,3,0,0,0,0,Orthodox,175.26,177.8,0,0,0,0,Orthodox,175.26,177.8,25,28
Leonard Garcia,Allen Berube,Red,3,0,0,0,0,Orthodox,172.72,,1,0,1,0,Orthodox,177.8,175.26,32,27
Matt Wiman,Brian Geraghty,Red,3,0,0,0,0,Orthodox,170.18,,1,0,1,0,Orthodox,177.8,172.72,26,23
Rich Franklin,Yushin Okami,Red,3,0,4,0,4,Southpaw,187.96,190.5,0,1,1,8,Southpaw,185.42,190.5,25,32
Forrest Griffin,Hector Ramirez,Red,3,1,0,1,0,Orthodox,182.88,,1,0,2,4,Orthodox,190.5,195.58,31,28
Jason MacDonald,Rory Singer,Red,3,1,0,1,2,Orthodox,187.96,195.58,1,0,1,2,Orthodox,190.5,203.2,31,32
Tyson Griffin,Clay Guida,Red,3,1,0,1,1,Orthodox,170.18,177.8,1,0,1,1,Orthodox,167.64,172.72,25,23
Ed Herman,Scott Smith,Red,3,1,0,2,1,Orthodox,182.88,177.8,0,1,2,1,Orthodox,185.42,195.58,28,26
Marcus Davis,Jason Tan,Red,3,0,0,0,0,Orthodox,177.8,,0,3,1,3,Southpaw,177.8,177.8,25,33
Eddie Sanchez,Colin Robinson,Red,3,0,0,0,0,Orthodox,193.04,,1,0,1,1,Orthodox,187.96,187.96,38,24
Dustin Hazelett,Stevie Lynch,Red,3,0,0,0,0,Orthodox,177.8,,0,1,1,1,Orthodox,185.42,193.04,,21
Spencer Fisher,Sam Stout,Red,3,1,0,1,1,Orthodox,175.26,177.8,1,0,2,4,Southpaw,170.18,177.8,23,31
Jon Fitch,Roan Carneiro,Red,3,0,1,0,1,Orthodox,180.34,187.96,0,5,0,5,Orthodox,182.88,193.04,29,29
Drew McFedries,Jordan Radev,Red,3,0,0,0,0,Southpaw,170.18,,1,0,1,1,Southpaw,182.88,182.88,30,28
Thiago Tavares,Jason Black,Red,3,0,0,0,0,Orthodox,172.72,,0,1,0,1,Orthodox,170.18,172.72,34,22
Forrest Petz,Luigi Fioravanti,Red,3,1,0,2,2,Orthodox,172.72,177.8,2,0,2,1,Orthodox,175.26,180.34,26,31
Tamdan McCrory,Pete Spratt,Red,3,1,0,3,3,Orthodox,175.26,,0,0,0,0,Switch,193.04,198.12,36,20
Gleison Tibau,Jeff Cox,Red,3,0,0,0,0,Orthodox,177.8,,0,1,1,1,Southpaw,177.8,180.34,38,23
Anthony Johnson,Chad Reiner,Red,3,1,0,1,0,Orthodox,180.34,,0,0,0,0,Orthodox,187.96,198.12,25,23
Nate Mohr,Luke Caudillo,Red,3,0,0,0,0,Orthodox,170.18,,1,0,1,0,Orthodox,175.26,182.88,26,24
Rampage Jackson,Chuck Liddell,Red,5,0,7,2,15,Orthodox,187.96,193.04,0,1,0,1,Orthodox,185.42,185.42,37,28
Karo Parisyan,Joshua Burkman,Red,3,0,2,1,4,Orthodox,177.8,182.88,0,1,2,6,Orthodox,177.8,182.88,27,24
Terry Martin,Ivan Salaverry,Red,3,1,0,2,3,Orthodox,182.88,,0,1,2,1,Orthodox,172.72,180.34,36,26
Houston Alexander,Keith Jardine,Red,3,0,2,1,4,Orthodox,187.96,193.04,0,0,0,0,Orthodox,182.88,182.88,31,35
Kalib Starnes,Chris Leben,Red,3,1,0,2,6,Southpaw,180.34,187.96,1,0,1,1,Orthodox,190.5,187.96,26,32
Thiago Silva,James Irvin,Red,3,0,1,2,2,Orthodox,187.96,190.5,0,0,0,0,Orthodox,187.96,187.96,28,24
