fight_id,r_fighter,r_current_streak,r_avg_sig_str_landed,r_avg_opp_sig_str_landed,r_total_time_fought_seconds,r_stance,r_height_cms,r_reach_cms,r_age,r_record,r_takedown_diff,b_fighter,b_current_streak,b_avg_sig_str_landed,b_avg_opp_sig_str_landed,b_total_time_fought_seconds,b_stance,b_height_cms,b_reach_cms,b_age,b_record,b_takedown_diff,winner,title_bout
1209,Nick Osipczak,1,14,8,220,Orthodox,187.96,193.04,24,,,Matthew Riddle,3,51.66666667,20.33333333,900,Southpaw,185.42,187.96,23,,,Red,f
1208,Dennis Siver,2,17,16.5,411.5,Orthodox,167.64,177.8,30,,,Paul Kelly,2,44,30,784,Orthodox,175.26,177.8,25,,,Red,f
1207,Alexander Gustafsson,0,,,,Orthodox,195.58,200.66,22,,,Jared Hamman,0,,,,Orthodox,190.5,190.5,27,,,Red,f
1206,Andre Winner,-1,46,74,900,Orthodox,180.34,185.42,28,,,Rolando Delgado,-1,14.5,16.5,669,Orthodox,190.5,195.58,27,,,Red,f
1205,Lyoto Machida,7,44.71428571,8.857142857,713.7142857,Southpaw,185.42,187.96,31,,,Mauricio Rua,2,37.66666667,35,676.3333333,Orthodox,185.42,193.04,27,,,Red,t
1204,Cain Velasquez,4,44.25,7.5,401.5,Orthodox,185.42,195.58,27,,,Ben Rothwell,0,,,,Orthodox,193.04,198.12,28,,,Red,f
1203,Gleison Tibau,-1,12,18.11111111,645.6666667,Southpaw,177.8,180.34,26,,,Josh Neer,-1,29.88888889,29.66666667,674.7777778,Orthodox,180.34,182.88,26,,,Red,f
1202,Joe Stevenson,1,20.63636364,24.72727273,592.3636364,Orthodox,170.18,177.8,27,,,Spencer Fisher,3,36.09090909,29.63636364,676.6363636,Southpaw,170.18,177.8,33,,,Red,f
1201,Anthony Johnson,2,24.5,13.33333333,378.5,Orthodox,187.96,198.12,25,,,Yoshiyuki Yoshida,1,3.666666667,3,111.6666667,Southpaw,180.34,177.8,35,,,Red,f
1200,Ryan Bader,2,19.5,6.5,519,Orthodox,187.96,187.96,26,,,Eric Schafer,2,13.8,13.2,277,Orthodox,190.5,190.5,32,,,Red,f
1199,Pat Barry,-1,4.5,0,129,Orthodox,180.34,187.96,30,,,Antoni Hardonk,-1,20.71428571,18.28571429,374.5714286,Orthodox,193.04,198.12,33,,,Red,f
1198,Chael Sonnen,1,17.4,7.2,542.8,Southpaw,185.42,187.96,32,,,Yushin Okami,3,29.625,21.125,815.375,Southpaw,187.96,190.5,28,,,Red,f
1197,Jorge Rivera,1,24.4,14.7,419.2,Orthodox,185.42,185.42,37,,,Rob Kimmons,1,5.333333333,3,146.3333333,Orthodox,177.8,185.42,28,,,Red,f
1196,Kyle Kingsbury,-1,10,14,900,Orthodox,193.04,193.04,27,,,Razak Al-Hassan,-1,13,15,244,Orthodox,187.96,,27,,,Red,f
1195,Stefan Struve,1,2,14,255.5,Orthodox,210.82,213.36,21,,,Chase Gormley,0,,,,Orthodox,190.5,,,,,Red,f
1194,Vitor Belfort,-2,9.636363636,14.63636364,342.8181818,Southpaw,182.88,187.96,32,,,Rich Franklin,1,44.06666667,18.2,608.6666667,Southpaw,185.42,190.5,34,,,Red,f
1193,Junior Dos Santos,2,9.5,3,67.5,Orthodox,193.04,195.58,25,,,Mirko Cro Cop,1,13,23.5,412.5,Southpaw,187.96,185.42,35,,,Red,f
1192,Paul Daley,0,,,,Orthodox,175.26,193.04,26,,,Martin Kampmann,2,28.42857143,18.57142857,422.8571429,Orthodox,182.88,182.88,27,,,Red,f
261,Semmy Schilt,0,,,,Orthodox,208.28,,27,,,Pete Williams,-1,12.2,11.6,732.4,Orthodox,190.5,,25,,,Red,f
1191,Josh Koscheck,-1,18.21428571,15.64285714,559.2142857,Orthodox,177.8,185.42,31,,,Frank Trigg,-2,13.4,8.6,282.8,Southpaw,175.26,180.34,37,,,Red,f
1190,Tyson Griffin,1,51.5,32.375,801.25,Orthodox,167.64,172.72,25,,,Hermes Franca,1,24.7,32.8,846.7,Orthodox,167.64,180.34,35,,,Red,f
1189,Efrain Escudero,1,27,20,900,Orthodox,175.26,177.8,23,,,Cole Miller,2,16.4,21,512,Orthodox,185.42,187.96,25,,,Red,f
1188,Tomasz Drwal,2,28,18,324.3333333,Orthodox,185.42,193.04,27,,,Drew McFedries,1,11.375,8.125,112.625,Southpaw,182.88,182.88,31,,,Red,f
1187,Jim Miller,1,34.5,21,874.75,Southpaw,172.72,180.34,26,,,Steve Lopez,0,,,,Orthodox,180.34,,25,,,Red,f
1186,Nik Lentz,0,,,,Orthodox,172.72,172.72,25,,,Rafaello Oliveira,0,,,,Orthodox,172.72,180.34,27,,,Red,f
1185,Rick Story,-1,21,31,900,Southpaw,175.26,180.34,25,,,Brian Foster,0,,,,Orthodox,175.26,180.34,25,,,Red,f
1184,Eliot Marshall,2,26,17.5,493.5,Orthodox,187.96,195.58,29,,,Jason Brilz,2,34,15.5,687,Orthodox,180.34,180.34,34,,,Red,f
1183,Vladimir Matyushenko,-1,17.8,17.2,733.8,Orthodox,182.88,187.96,38,,,Igor Pokrajac,0,,,,Orthodox,182.88,193.04,30,,,Red,f
1182,Rafael Dos Anjos,-2,17.5,45.5,769.5,Southpaw,172.72,177.8,24,,,Rob Emerson,-1,27,23.25,436.25,Orthodox,175.26,177.8,28,,,Red,f
1181,Nate Diaz,-2,16.57142857,21,567.8571429,Southpaw,182.88,193.04,24,,,Melvin Guillard,2,11.125,5,304.5,Orthodox,175.26,172.72,26,,,Red,f
1180,Gray Maynard,5,21.16666667,12.83333333,658,Orthodox,175.26,177.8,30,,,Roger Huerta,-1,41.85714286,27.14285714,655.7142857,Orthodox,175.26,177.8,26,,,Red,f
1179,Carlos Condit,-1,35,26,900,Orthodox,187.96,190.5,25,,,Jake Ellenberger,0,,,,Orthodox,175.26,180.34,24,,,Red,f
1178,Nate Quarry,1,28.25,12.375,296.75,Open Stance,182.88,182.88,37,,,Tim Credeur,3,26.66666667,16.66666667,413,Orthodox,190.5,190.5,32,,,Red,f
1177,Brian Stann,-1,8,3,233,Orthodox,185.42,187.96,28,,,Steve Cantwell,-1,42,50,572,Orthodox,187.96,190.5,22,,,Red,f
1176,Mike Pyle,-1,1,4,186,Orthodox,182.88,187.96,33,,,Chris Wilson,-1,38,22,900,Orthodox,185.42,190.5,32,,,Red,f
1175,CB Dollaway,-1,5,2.25,164,Orthodox,187.96,193.04,26,,,Jay Silva,0,,,,Southpaw,187.96,,,,,Red,f
1174,Jeremy Stephens,-2,24.28571429,15.57142857,710,Orthodox,172.72,180.34,23,,,Justin Buchholz,-1,16.66666667,22.33333333,390.3333333,Orthodox,182.88,185.42,26,,,Red,f
1173,Mike Pierce,0,,,,Orthodox,172.72,177.8,29,,,Brock Larson,3,13.25,10.5,526.75,Southpaw,180.34,180.34,32,,,Red,f
1172,Ryan Jensen,-3,14.33333333,7,270.3333333,Orthodox,185.42,193.04,31,,,Steve Steinbeiss,0,,,,Orthodox,190.5,190.5,28,,,Red,f
1171,Minotauro Nogueira,-1,31,40.33333333,667.3333333,Orthodox,190.5,195.58,33,,,Randy Couture,-1,33.68421053,16.68421053,746.1578947,Orthodox,185.42,190.5,46,,,Red,f
1170,Thiago Silva,-1,18.4,15.4,255.4,Orthodox,187.96,187.96,26,,,Keith Jardine,-1,45.5,29.6,627.3,Orthodox,187.96,193.04,33,,,Red,f
1169,Jake Rosholt,-1,2,2,63,Orthodox,185.42,,27,,,Chris Leben,-1,25.08333333,22,497,Southpaw,180.34,187.96,29,,,Red,f
1168,Nate Marquardt,2,32.44444444,12.88888889,614.7777778,Orthodox,182.88,187.96,30,,,Demian Maia,5,11.2,6.4,332.2,Southpaw,185.42,182.88,31,,,Red,f
1167,Brandon Vera,1,27.66666667,21.44444444,464.6666667,Orthodox,190.5,193.04,31,,,Krzysztof Soszynski,3,13.33333333,10.66666667,312.3333333,Open Stance,185.42,195.58,32,,,Red,f
1166,Aaron Simpson,1,16,1,100,Orthodox,182.88,185.42,35,,,Ed Herman,1,29.5,15.25,571.5,Orthodox,185.42,195.58,28,,,Red,f
1165,Gabriel Gonzaga,-1,12.77777778,16,357.1111111,Orthodox,187.96,193.04,30,,,Chris Tuchscherer,0,,,,Orthodox,187.96,193.04,33,,,Red,f
1164,Mike Russow,0,,,,Orthodox,185.42,185.42,32,,,Justin McCully,1,21,24.66666667,639,Orthodox,185.42,185.42,33,,,Red,f
1163,Todd Duffee,0,,,,Orthodox,190.5,200.66,23,,,Tim Hague,1,0,3,102,Orthodox,193.04,193.04,26,,,Red,f
1162,Mark Munoz,-1,14,23,233,Orthodox,182.88,182.88,31,,,Nick Catone,-1,20,5.5,450,Southpaw,182.88,182.88,27,,,Red,f
1161,Evan Dunham,1,13,9,133,Southpaw,177.8,177.8,27,,,Marcus Aurelio,-2,25.2,40.4,597,Orthodox,177.8,187.96,36,,,Red,f
1160,BJ Penn,-1,35.21428571,27.07142857,715.6428571,Orthodox,175.26,177.8,30,,,Kenny Florian,6,24.18181818,14.45454545,510.2727273,Southpaw,177.8,187.96,33,,,Red,t
1159,Anderson Silva,9,32.11111111,10,456.4444444,Southpaw,187.96,195.58,34,,,Forrest Griffin,-1,58.5,36,738,Orthodox,190.5,195.58,30,,,Red,f
1158,Aaron Riley,-1,41.5,41,536,Southpaw,172.72,175.26,28,,,Shane Nelson,2,7.5,12.5,472,Southpaw,175.26,177.8,24,,,Red,f
1157,Johny Hendricks,0,,,,Southpaw,175.26,175.26,25,,,Amir Sadollah,1,2,6,182,Orthodox,177.8,187.96,28,,,Red,f
1156,Ricardo Almeida,1,16,13.16666667,566,Orthodox,182.88,187.96,32,,,Kendall Grove,2,22.85714286,18.14285714,439.7142857,Orthodox,198.12,200.66,26,,,Red,f
1155,Kurt Pellegrino,2,22.625,14.5,522.125,Orthodox,172.72,177.8,30,,,Josh Neer,1,30.625,30.75,646.625,Orthodox,180.34,182.88,26,,,Red,f
1154,John Howard,1,21,45,900,Orthodox,170.18,180.34,26,,,Tamdan McCrory,1,18.4,13.4,455.4,Switch,193.04,198.12,22,,,Red,f
1153,Alessio Sakara,1,20.44444444,10.55555556,237.2222222,Orthodox,182.88,182.88,27,,,Thales Leites,-1,20.14285714,35.42857143,676.4285714,Orthodox,185.42,198.12,27,,,Red,f
1152,Matthew Riddle,2,54,28,900,Southpaw,185.42,187.96,23,,,Dan Cramer,1,24,16,900,Orthodox,187.96,,23,,,Red,f
1151,George Sotiropoulos,2,11.5,1,270,Orthodox,177.8,180.34,32,,,George Roop,1,41.5,30,900,Orthodox,185.42,182.88,27,,,Red,f
1150,Jesse Lennox,0,,,,Orthodox,175.26,182.88,27,,,Danillo Villefort,0,,,,Orthodox,185.42,,26,,,Red,f
1149,Jon Fitch,1,32.4,22.8,802.6,Orthodox,182.88,193.04,31,,,Paulo Thiago,1,7,8,209,Orthodox,180.34,185.42,28,,,Red,f
1148,Brock Lesnar,2,30.66666667,7.333333333,492.3333333,Orthodox,190.5,205.74,31,,,Frank Mir,3,11.46153846,13.69230769,232.1538462,Southpaw,190.5,200.66,30,,,Red,t
1147,Georges St-Pierre,5,47.42857143,12.78571429,656.5714286,Orthodox,180.34,193.04,28,,,Thiago Alves,7,29.27272727,19.36363636,498.0909091,Orthodox,175.26,177.8,25,,,Red,t
1146,Dan Henderson,2,36.16666667,40.5,948.6666667,Orthodox,180.34,187.96,38,,,Michael Bisping,3,39.625,19.625,555,Orthodox,185.42,190.5,30,,,Red,f
1145,Yoshihiro Akiyama,0,,,,Orthodox,177.8,185.42,33,,,Alan Belcher,2,21,25.75,551.625,Orthodox,187.96,185.42,25,,,Red,f
1144,Mark Coleman,-4,21.3,16.4,543.3,Orthodox,185.42,190.5,44,,,Stephan Bonnar,-1,28.55555556,36.44444444,696.7777778,Orthodox,193.04,198.12,32,,,Red,f
1143,Jim Miller,-1,33.66666667,21.33333333,866.3333333,Southpaw,172.72,180.34,25,,,Mac Danzig,-2,31.25,28.75,591.25,Orthodox,172.72,177.8,29,,,Red,f
1142,Jon Jones,2,43.5,35.5,900,Orthodox,193.04,213.36,21,,,Jake O'Brien,1,13.5,18.33333333,621.8333333,Orthodox,190.5,193.04,24,,,Red,f
1141,Dong Hyun Kim,-1,36,24.66666667,808.3333333,Southpaw,187.96,193.04,27,,,TJ Grant,1,34,31,900,Orthodox,177.8,182.88,25,,,Red,f
1140,Tom Lawlor,1,14,10,900,Southpaw,182.88,187.96,26,,,CB Dollaway,2,6.333333333,3,200.3333333,Orthodox,187.96,193.04,25,,,Red,f
1139,Shannon Gugerty,-1,15.5,15.5,524.5,Orthodox,177.8,180.34,27,,,Matt Grice,-1,33,9,487.3333333,Orthodox,172.72,177.8,27,,,Red,f
1138,Diego Sanchez,3,32.72727273,18,656.3636364,Southpaw,177.8,182.88,27,,,Clay Guida,3,36.125,32,748.5,Orthodox,170.18,177.8,27,,,Red,f
1137,James Wilks,0,,,,Orthodox,185.42,190.5,31,,,DaMarques Johnson,0,,,,Orthodox,185.42,190.5,26,,,Red,t
1136,Chris Lytle,-1,28,26.5,634.2857143,Orthodox,180.34,172.72,34,,,Kevin Burns,-1,20.66666667,32.66666667,657.6666667,Orthodox,177.8,187.96,29,,,Red,f
1135,Ross Pearson,0,,,,Orthodox,172.72,175.26,24,,,Andre Winner,0,,,,Orthodox,180.34,185.42,27,,,Red,t
1134,Joe Stevenson,-2,20,26.6,561.6,Orthodox,170.18,177.8,27,,,Nate Diaz,-1,18.33333333,20,512.5,Southpaw,182.88,193.04,24,,,Red,f
1133,Melvin Guillard,1,10.85714286,3.714285714,219.4285714,Orthodox,175.26,172.72,26,,,Gleison Tibau,2,11.75,18.75,613.875,Southpaw,177.8,180.34,25,,,Red,f
1132,Brad Blackburn,2,66,36,674.5,Orthodox,177.8,185.42,32,,,Edgar Garcia,0,,,,Orthodox,177.8,180.34,25,,,Red,f
1131,Tomasz Drwal,1,28.5,25.5,342.5,Orthodox,185.42,193.04,27,,,Mike Ciesnolevicz,1,0,0,63,Orthodox,182.88,,29,,,Red,f
1130,Nick Osipczak,0,,,,Orthodox,187.96,193.04,24,,,Frank Lester,0,,,,Orthodox,180.34,,25,,,Red,f
1129,Jason Dent,-2,25,53.5,900,Orthodox,177.8,180.34,29,,,Cameron Dollar,0,,,,Orthodox,180.34,,22,,,Red,f
1128,Rich Franklin,-1,43.5,16.78571429,587.8571429,Southpaw,185.42,190.5,34,,,Wanderlei Silva,-1,16.33333333,16.83333333,475.6666667,Orthodox,180.34,187.96,32,,,Red,f
1127,Cain Velasquez,3,49.33333333,3,235.3333333,Orthodox,185.42,195.58,26,,,Cheick Kongo,3,37.88888889,13.55555556,560.5555556,Orthodox,193.04,208.28,34,,,Red,f
1126,Mirko Cro Cop,-2,12,29,488,Southpaw,187.96,185.42,34,,,Mostapha Al-Turk,-1,4,34,277,Orthodox,187.96,195.58,35,,,Red,f
1125,Mike Swick,3,20.55555556,16,438.1111111,Orthodox,185.42,195.58,29,,,Ben Saunders,3,33.66666667,8,485.6666667,Orthodox,187.96,195.58,26,,,Red,f
1124,Spencer Fisher,2,33.5,30.2,654.3,Southpaw,170.18,177.8,33,,,Caol Uno,-2,29.71428571,23.57142857,769.2857143,Southpaw,170.18,177.8,34,,,Red,f
1123,Dan Hardy,2,31,29,484.5,Orthodox,182.88,187.96,27,,,Marcus Davis,2,24.9,19.2,477.9,Southpaw,177.8,177.8,35,,,Red,f
1122,Terry Etim,2,26.8,23,659.6,Orthodox,185.42,185.42,23,,,Justin Buchholz,1,13.5,20,356.5,Orthodox,182.88,185.42,25,,,Red,f
1121,Dennis Siver,1,18.8,18.8,453.2,Orthodox,167.64,177.8,30,,,Dale Hartt,1,4.5,5.5,266.5,Orthodox,177.8,175.26,30,,,Red,f
1120,Paul Taylor,-1,53.4,55.4,718.2,Orthodox,182.88,182.88,29,,,Peter Sobotta,0,,,,Southpaw,182.88,190.5,22,,,Red,f
1119,Paul Kelly,1,48,35.33333333,745.3333333,Orthodox,175.26,177.8,24,,,Rolando Delgado,1,15,1,438,Orthodox,190.5,195.58,27,,,Red,f
1118,Stefan Struve,-1,0,12,54,Orthodox,210.82,213.36,21,,,Denis Stojnic,-1,7,88,454,Orthodox,182.88,,29,,,Red,f
1117,John Hathaway,1,18,0,276,Orthodox,185.42,190.5,21,,,Rick Story,0,,,,Southpaw,175.26,180.34,24,,,Red,f
1116,Lyoto Machida,6,47.5,9.666666667,743.1666667,Southpaw,185.42,187.96,30,,,Rashad Evans,3,25.55555556,23.55555556,720.5555556,Orthodox,182.88,190.5,29,,,Red,t
1115,Matt Hughes,-2,20.4,9.75,554.85,Switch,175.26,185.42,35,,,Matt Serra,-1,16.63636364,22.81818182,741.7272727,Orthodox,167.64,172.72,34,,,Red,f
1114,Drew McFedries,-2,11.85714286,9.285714286,123.4285714,Southpaw,182.88,182.88,30,,,Xavier Foupa-Pokam,-1,23,31,900,Open Stance,185.42,,26,,,Red,f
1113,Chael Sonnen,-2,12.75,6.75,453.5,Southpaw,185.42,187.96,32,,,Dan Miller,3,11,5.666666667,350,Orthodox,185.42,187.96,27,,,Red,f
1112,Frankie Edgar,1,44.6,17.4,779,Orthodox,167.64,172.72,27,,,Sean Sherk,1,35,39.6,941.6,Orthodox,167.64,170.18,35,,,Red,f
1111,Brock Larson,2,16.33333333,13.66666667,640.3333333,Southpaw,180.34,180.34,31,,,Mike Pyle,0,,,,Orthodox,182.88,187.96,33,,,Red,f
1110,Tim Hague,0,,,,Orthodox,193.04,193.04,26,,,Pat Barry,1,6,0,156,Orthodox,180.34,187.96,29,,,Red,f
1109,Kyle Bradley,-2,9,17.5,213.5,Orthodox,175.26,180.34,26,,,Phillipe Nover,-1,20,27,900,Orthodox,175.26,182.88,25,,,Red,f
1108,Krzysztof Soszynski,2,11,7.5,370,Open Stance,185.42,195.58,31,,,Andre Gusmao,-1,34,42,900,Orthodox,182.88,,32,,,Red,f
1107,Yoshiyuki Yoshida,-1,3.5,3.5,95.5,Southpaw,180.34,177.8,35,,,Brandon Wolff,-1,0,42,109,Orthodox,175.26,,33,,,Red,f
1106,George Roop,-1,21,10,900,Orthodox,185.42,182.88,27,,,David Kaplan,-1,12,31,392,Orthodox,170.18,,29,,,Red,f
1105,Anderson Silva,8,24.375,10,326,Southpaw,187.96,195.58,34,,,Thales Leites,5,21.83333333,25.66666667,539.1666667,Orthodox,185.42,198.12,27,,,Red,t
1104,Sam Stout,-2,45.66666667,45.83333333,767.6666667,Orthodox,175.26,177.8,24,,,Matt Wiman,-1,22.33333333,23,487.5,Orthodox,177.8,172.72,25,,,Red,f
1103,Mauricio Rua,1,44.5,48.5,880.5,Orthodox,185.42,193.04,27,,,Chuck Liddell,-1,27.9047619,18.38095238,557.4285714,Orthodox,187.96,193.04,39,,,Red,f
1102,Krzysztof Soszynski,1,19,7,507,Open Stance,185.42,195.58,31,,,Brian Stann,0,,,,Orthodox,185.42,187.96,28,,,Red,f
1101,Cheick Kongo,2,36,14.125,574.5,Orthodox,193.04,208.28,33,,,Antoni Hardonk,3,22.66666667,12.5,362.1666667,Orthodox,193.04,198.12,33,,,Red,f
1100,Luiz Cane,2,21.66666667,13.66666667,264.3333333,Southpaw,187.96,195.58,27,,,Steve Cantwell,1,15,13,244,Orthodox,187.96,190.5,22,,,Red,f
1099,Denis Kang,-1,26,9,576,Orthodox,180.34,195.58,31,,,Xavier Foupa-Pokam,0,,,,Open Stance,185.42,,26,,,Red,f
1098,Nate Quarry,-1,30,14,318.1428571,Open Stance,182.88,182.88,37,,,Jason MacDonald,-1,13.44444444,19.66666667,482.2222222,Orthodox,190.5,203.2,33,,,Red,f
1097,Ed Herman,-2,23.57142857,16.57142857,524.5714286,Orthodox,185.42,195.58,28,,,David Loiseau,-2,22.57142857,38.14285714,688.5714286,Orthodox,182.88,193.04,29,,,Red,f
1096,Mark Bocek,1,18.75,26,704.75,Orthodox,172.72,190.5,27,,,David Bielkheden,1,18.5,18,591.5,Orthodox,177.8,180.34,29,,,Red,f
1095,TJ Grant,0,,,,Orthodox,177.8,182.88,25,,,Ryo Chonan,-1,40.33333333,48.66666667,900,Orthodox,175.26,177.8,32,,,Red,f
1094,Eliot Marshall,1,8,1,87,Orthodox,187.96,195.58,28,,,Vinny Magalhaes,-1,4,15,138,Orthodox,190.5,200.66,24,,,Red,f
1093,Martin Kampmann,1,28.83333333,15.83333333,343.3333333,Orthodox,182.88,182.88,26,,,Carlos Condit,0,,,,Orthodox,187.96,190.5,24,,,Red,f
1092,Ryan Bader,1,15,4,138,Orthodox,187.96,187.96,25,,,Carmelo Marrero,-2,6,13.33333333,429.3333333,Orthodox,182.88,185.42,28,,,Red,f
1091,Tyson Griffin,-1,49,33.28571429,787.1428571,Orthodox,167.64,172.72,24,,,Rafael Dos Anjos,-1,9,22,639,Southpaw,172.72,177.8,24,,,Red,f
1090,Cole Miller,1,19.75,26,610.5,Orthodox,185.42,187.96,24,,,Junie Browning,1,31,12,392,Orthodox,175.26,,24,,,Red,f
1089,Gleison Tibau,1,12.42857143,18.14285714,573,Southpaw,177.8,180.34,25,,,Jeremy Stephens,-1,24.5,17,678.3333333,Orthodox,172.72,180.34,22,,,Red,f
1088,Ricardo Almeida,-1,11,10.8,499.2,Orthodox,182.88,187.96,32,,,Matt Horwich,-1,15,31,900,Orthodox,185.42,,30,,,Red,f
1087,Brock Larson,1,18,20.5,900,Southpaw,180.34,180.34,31,,,Jesse Sanders,0,,,,Orthodox,182.88,,,,,Red,f
1086,Tim Credeur,2,35.5,15.5,357,Orthodox,190.5,190.5,31,,,Nick Catone,1,21,2,375,Southpaw,182.88,182.88,27,,,Red,f
1085,Jorge Rivera,-1,23.88888889,12.44444444,365.7777778,Orthodox,185.42,185.42,37,,,Nissen Osterneck,0,,,,Orthodox,187.96,,27,,,Red,f
1084,Rob Kimmons,-1,4.5,2.5,162.5,Orthodox,177.8,185.42,28,,,Joe Vedepo,-1,7,7,87,Orthodox,182.88,,,,,Red,f
1083,Aaron Simpson,0,,,,Orthodox,182.88,185.42,34,,,Tim McKenzie,0,,,,Orthodox,182.88,187.96,26,,,Red,f
1082,Rampage Jackson,1,37.2,32.6,768.6,Orthodox,185.42,185.42,30,,,Keith Jardine,1,43.44444444,26.66666667,597,Orthodox,187.96,193.04,33,,,Red,f
1081,Shane Carwin,2,9,3,67.5,Orthodox,187.96,203.2,34,,,Gabriel Gonzaga,2,13.75,17.5,393.125,Orthodox,187.96,193.04,29,,,Red,f
1080,Matt Brown,1,31.66666667,17.66666667,592.3333333,Orthodox,182.88,190.5,28,,,Pete Sell,1,28.5,36,641.6666667,Orthodox,180.34,190.5,26,,,Red,f
1079,Matt Hamill,1,30.85714286,30.71428571,541.4285714,Orthodox,185.42,193.04,32,,,Mark Munoz,0,,,,Orthodox,182.88,182.88,31,,,Red,f
1078,Gray Maynard,4,18,10.4,609.6,Orthodox,175.26,177.8,29,,,Jim Miller,2,38,13.5,849.5,Southpaw,172.72,180.34,25,,,Red,f
1077,Tamdan McCrory,-1,20,16.75,515.5,Switch,193.04,198.12,22,,,Ryan Madigan,0,,,,Orthodox,182.88,,,,,Red,f
1076,Kendall Grove,1,25,20.16666667,497.6666667,Orthodox,198.12,200.66,26,,,Jason Day,-1,18,14,230,Orthodox,182.88,182.88,27,,,Red,f
1075,Jason Brilz,1,34,4,474,Orthodox,180.34,180.34,33,,,Tim Boetsch,1,25,15.66666667,266.6666667,Orthodox,182.88,187.96,28,,,Red,f
1074,Brandon Vera,-1,27.125,23.5,474.375,Orthodox,190.5,193.04,31,,,Michael Patt,-1,9,15,123,Orthodox,182.88,,,,,Red,f
1073,Shane Nelson,1,10,21,900,Southpaw,175.26,177.8,24,,,Aaron Riley,1,54,53,700,Southpaw,172.72,175.26,28,,,Red,f
1072,Diego Sanchez,2,26.9,15.7,632,Southpaw,177.8,182.88,27,,,Joe Stevenson,-1,17.66666667,19.44444444,524,Orthodox,170.18,177.8,26,,,Red,f
1071,Dan Hardy,1,57,56,900,Orthodox,182.88,187.96,26,,,Rory Markham,1,6,18,97,Orthodox,182.88,180.34,26,,,Red,f
1070,Nate Marquardt,1,28.125,12.5,592.875,Orthodox,182.88,187.96,29,,,Wilson Gouveia,2,19.5,22.75,377.75,Orthodox,185.42,193.04,30,,,Red,f
1069,Demian Maia,4,12.5,6,376,Southpaw,185.42,182.88,31,,,Chael Sonnen,-1,14.33333333,7,552.3333333,Southpaw,185.42,187.96,31,,,Red,f
1068,Paulo Thiago,0,,,,Orthodox,180.34,185.42,28,,,Josh Koscheck,1,19,16.30769231,586.1538462,Orthodox,177.8,185.42,31,,,Red,f
1067,Terry Etim,1,28.75,28.75,747,Orthodox,185.42,185.42,23,,,Brian Cobb,0,,,,Orthodox,180.34,,,,,Red,f
1066,Junior Dos Santos,1,7,6,81,Orthodox,193.04,195.58,25,,,Stefan Struve,0,,,,Orthodox,210.82,213.36,21,,,Red,f
1065,Evan Dunham,0,,,,Southpaw,177.8,177.8,27,,,Per Eklund,1,25.5,28,803.5,Orthodox,177.8,182.88,,,,Red,f
1064,Mike Ciesnolevicz,0,,,,Orthodox,182.88,,29,,,Neil Grove,0,,,,Orthodox,198.12,,38,,,Red,f
1063,Paul Kelly,-1,36.5,34,668,Orthodox,175.26,177.8,24,,,Troy Mandaloniz,1,30,20,260,Orthodox,175.26,,29,,,Red,f
1062,Joe Lauzon,1,9.2,12,290.6,Orthodox,177.8,180.34,24,,,Jeremy Stephens,1,26.4,18.2,697.4,Orthodox,172.72,180.34,22,,,Red,f
1061,Cain Velasquez,2,30,1,126,Orthodox,185.42,195.58,26,,,Denis Stojnic,0,,,,Orthodox,182.88,,29,,,Red,f
1060,Josh Neer,-1,28.42857143,30.42857143,665.2857143,Orthodox,180.34,182.88,25,,,Mac Danzig,-1,30.66666667,23,616.3333333,Orthodox,172.72,177.8,29,,,Red,f
1059,Anthony Johnson,1,25.2,13.6,398.4,Orthodox,187.96,198.12,24,,,Luigi Fioravanti,1,25.25,23.875,683.875,Orthodox,172.72,177.8,28,,,Red,f
1058,Kurt Pellegrino,1,23.57142857,13.57142857,526.1428571,Orthodox,172.72,177.8,29,,,Rob Emerson,2,29,25.66666667,417,Orthodox,175.26,177.8,27,,,Red,f
1057,Dan Miller,2,15.5,7.5,493.5,Orthodox,185.42,187.96,27,,,Jake Rosholt,0,,,,Orthodox,185.42,,26,,,Red,f
1056,Matt Veach,0,,,,Orthodox,180.34,,27,,,Matt Grice,1,35,7.5,594,Orthodox,172.72,177.8,27,,,Red,f
1055,Gleison Tibau,-2,13.33333333,21,622.6666667,Southpaw,177.8,180.34,25,,,Rich Clementi,-1,18.88888889,27.66666667,699.5555556,Southpaw,175.26,182.88,32,,,Red,f
1054,Nick Catone,0,,,,Southpaw,182.88,182.88,27,,,Derek Downey,0,,,,Orthodox,185.42,,28,,,Red,f
1053,Matthew Riddle,1,60,34,900,Southpaw,185.42,187.96,23,,,Steve Bruno,1,7.5,41.5,712,Orthodox,177.8,,27,,,Red,f
1052,Georges St-Pierre,4,44,12.53846154,614.7692308,Orthodox,180.34,193.04,27,,,BJ Penn,3,36.69230769,22.07692308,678.3846154,Orthodox,175.26,177.8,30,,,Red,t
1051,Lyoto Machida,5,52.2,11.2,832,Southpaw,185.42,187.96,30,,,Thiago Silva,4,22.5,13.25,244.5,Orthodox,187.96,187.96,26,,,Red,f
1050,Jon Jones,1,42,34,900,Orthodox,193.04,213.36,21,,,Stephan Bonnar,2,27.5,35.375,671.375,Orthodox,193.04,198.12,31,,,Red,f
1049,Karo Parisyan,-1,31.72727273,27.36363636,730.9090909,Orthodox,177.8,182.88,26,,,Dong Hyun Kim,2,44.5,25,762.5,Southpaw,187.96,193.04,27,,,Draw,f
