Fight_ID,R_fighter,R_streak,R_avg_SIG_STR_landed,R_avg_opp_SIG_STR_landed,R_total_time_fought(seconds),R_Stance,R_Height_cms,R_Reach_cms,R_age,R_Record,R_Takedown_Diff
3457,Kailin Curran,-2,54.5,52.5,784.5,Orthodox,162.56,165.1,24,,
3456,Benson Henderson,1,56.92307692,31.38461538,1049.692308,Southpaw,175.26,177.8,32,,
3455,Dong Hyun Kim,1,24.2,18.53333333,665.8,Southpaw,187.96,193.04,34,,
3454,Yoshihiro Akiyama,1,37.16666667,64.16666667,765.3333333,Orthodox,177.8,185.42,40,,
3453,Dooho Choi,1,10,0,18,Orthodox,177.8,177.8,24,,
3452,Dongi Yang,-2,47.5,44,821.75,Southpaw,177.8,180.34,30,,
3451,Yui Chul Nam,-1,53,21.5,900,Orthodox,175.26,175.26,34,,
3450,Tae Hyun Bang,-1,24,25,619,Switch,175.26,180.34,32,,
3449,Seohee Ham,-1,58,109,900,Southpaw,157.48,157.48,28,,
3448,Yao Zhikui,1,18,35,900,Orthodox,165.1,162.56,24,,
3447,Ning Guangyou,2,38.5,19.5,749.5,Southpaw,162.56,162.56,33,,
3446,Dominique Steele,-1,2,14,43,Orthodox,177.8,187.96,27,,
3445,Neil Magny,1,43.66666667,18.58333333,695.25,Orthodox,190.5,203.2,28,,
3444,Ricardo Lamas,-1,23.625,22.75,604,Orthodox,172.72,180.34,33,,
3443,Jussier Formiga,3,11,23,608.1666667,Orthodox,165.1,170.18,30,,
3442,Erick Montano,0,,,,Orthodox,182.88,185.42,30,,
3441,Horacio Gutierrez,0,,,,,177.8,175.26,25,,
3440,Efrain Escudero,2,34.1,24.4,713.4,Orthodox,175.26,177.8,29,,
3439,Erik Perez,-1,27.33333333,13.33333333,452.8333333,Orthodox,172.72,172.72,26,,
3438,Hector Urbina,1,4,12,218,Orthodox,180.34,185.42,28,,
3437,Alejandro Perez,-1,19,20,461.5,Orthodox,167.64,170.18,26,,
3436,Gabriel Benitez,2,41.5,26,765,Southpaw,172.72,180.34,27,,
3435,Vernon Ramos,0,,,,Orthodox,167.64,182.88,23,,
3434,Cesar Arzamendia,0,,,,,180.34,180.34,24,,
3433,Valmir Lazaro,1,89,82,900,Orthodox,182.88,185.42,30,,
3432,Ronda Rousey,6,15.66666667,8.666666667,179.5,Orthodox,170.18,172.72,28,,
3431,Joanna Jedrzejczyk,4,65.75,18.5,804.75,Orthodox,167.64,165.1,28,,
3430,Mark Hunt,-2,32.7,38.2,685.1,Orthodox,177.8,182.88,41,,
3429,Uriah Hall,2,30.75,24.75,574.25,Orthodox,182.88,200.66,31,,
3428,Stefan Struve,1,23.86666667,26.33333333,399.2,Orthodox,210.82,213.36,27,,
3427,Jake Matthews,-1,30,11.66666667,500.3333333,Orthodox,180.34,185.42,21,,
3426,Kyle Noke,1,26.875,15.375,497.5,Southpaw,185.42,193.04,35,,
3425,Anthony Perosh,-1,13.18181818,21.09090909,347.0909091,Orthodox,190.5,190.5,43,,
3424,Richie Vaculik,-1,34.33333333,43.33333333,600.3333333,Orthodox,167.64,175.26,32,,
3423,Daniel Kelly,-1,29.33333333,27,405.3333333,Southpaw,182.88,177.8,38,,
3422,Richard Walsh,-2,46.66666667,20,646.3333333,,182.88,185.42,26,,
3421,James Moontasri,-1,24.33333333,14.33333333,495,Switch,177.8,180.34,27,,
3420,Ben Nguyen,1,27,15,299,Switch,165.1,165.1,27,,
3419,Vitor Belfort,-1,11,15.4,315.1,Southpaw,182.88,187.96,38,,
3418,Glover Teixeira,1,40.125,38,642,Orthodox,187.96,193.04,36,,
3417,Thomas Almeida,3,58.33333333,35.66666667,495.6666667,Southpaw,170.18,177.8,24,,
3416,Alex Oliveira,2,14.33333333,15.66666667,641.6666667,Orthodox,180.34,193.04,27,,
3415,Gilbert Burns,3,22.66666667,24.66666667,683.6666667,Orthodox,177.8,180.34,29,,
3414,Fabio Maldonado,-1,69.1,52.4,722.9,Orthodox,185.42,190.5,35,,
3413,Gleison Tibau,-1,22.72,27.8,699,Southpaw,177.8,180.34,32,,
3412,Yan Cabral,1,17.33333333,12.66666667,762,Orthodox,180.34,185.42,32,,
3411,Clay Guida,1,28.38095238,30.66666667,772.952381,Orthodox,170.18,177.8,33,,
3410,Kevin Souza,3,45.33333333,30,527.6666667,Orthodox,182.88,187.96,31,,
3409,Viscardi Andrade,-1,18,22.5,498,Orthodox,180.34,190.5,31,,
3408,Pedro Munhoz,-1,19.66666667,36,368.6666667,Orthodox,167.64,165.1,29,,
3407,Bruno Korea,0,,,,,167.64,165.1,24,,
3406,Paddy Holohan,2,26.5,25.5,721.5,Orthodox,177.8,175.26,27,,
3405,Norman Parke,-2,47.14285714,43.42857143,845.8571429,,180.34,177.8,28,,
3404,Nicolas Dalby,1,41,57,900,Orthodox,180.34,187.96,30,,
3403,Neil Seery,-1,46,37.75,900,Orthodox,162.56,162.56,36,,
3402,Stevie Ray,2,25,13,272.5,Southpaw,177.8,177.8,25,,
3401,Aisling Daly,-1,21.5,15,596.5,,157.48,162.56,27,,
3400,Scott Askham,1,26.5,17,536,Southpaw,190.5,190.5,27,,
3399,Cathal Pendred,-1,35.4,39.4,822.6,Orthodox,185.42,190.5,28,,
3398,Darren Elkins,-1,29.5,21,628.25,Orthodox,177.8,180.34,31,,
3397,Bubba Bush,-1,2,15,61,Orthodox,182.88,185.42,30,,
3396,Daniel Cormier,1,47,28.33333333,828.5,Orthodox,180.34,182.88,36,,
3395,Ryan Bader,4,26.625,14.8125,627.375,Orthodox,187.96,187.96,32,,
3394,Shawn Jordan,3,23.88888889,18,406.6666667,Southpaw,182.88,190.5,30,,
3393,Joseph Benavidez,3,43.63636364,28.45454545,678.5454545,Southpaw,162.56,165.1,31,,
3392,Jessica Eye,-1,62,56.5,772.5,Orthodox,167.64,167.64,29,,
3391,Yair Rodriguez,2,45,36,900,,180.34,180.34,22,,
3390,Alan Jouban,2,41.75,27.75,550.5,Southpaw,182.88,185.42,33,,
3389,Adriano Martins,2,12.5,13.75,447.5,Southpaw,177.8,182.88,32,,
3388,Rose Namajunas,-1,28,42,686,Orthodox,165.1,165.1,23,,
3387,Francisco Trevino,-1,40.5,27,900,Orthodox,175.26,177.8,33,,
3386,Chris Cariaso,-2,46.16666667,32.83333333,815.9166667,Southpaw,160.02,160.02,34,,
3385,Derrick Lewis,-1,17.6,9.6,272,Orthodox,190.5,200.66,30,,
3384,Josh Barnett,-1,22.57142857,12.42857143,387.4285714,Orthodox,190.5,198.12,37,,
3383,Gegard Mousasi,2,36.66666667,15.66666667,746.1666667,Orthodox,187.96,193.04,30,,
3382,Kyoji Horiguchi,-1,40.2,27.4,811.6,Orthodox,165.1,167.64,24,,
3381,Takeya Mizugaki,-2,47.81818182,40.81818182,778.3636364,Orthodox,170.18,172.72,31,,
3380,Katsunori Kikuno,-1,19.5,23.75,408.75,Orthodox,172.72,167.64,33,,
3379,Mizuto Hirota,-2,53,44.5,900,Orthodox,170.18,170.18,34,,
3378,Keita Nakamura,-3,35,60.66666667,900,Southpaw,180.34,185.42,31,,
3377,Nick Hein,1,43,38.33333333,900,Southpaw,167.64,167.64,31,,
3376,Naoyuki Kotani,-4,8.5,23.5,582.75,Southpaw,172.72,167.64,33,,
3375,Shinsho Anzai,-1,31,34,257,Orthodox,170.18,177.8,29,,
3374,Demetrious Johnson,8,65.25,34.5,1091.583333,Orthodox,160.02,167.64,29,,
3373,Andrei Arlovski,6,21.58823529,15.47058824,411.8823529,Orthodox,190.5,195.58,36,,
3372,Anthony Johnson,-1,21.26666667,11.33333333,406.3333333,Orthodox,187.96,198.12,31,,
3371,Jan Blachowicz,-1,28.5,22.5,509,Orthodox,187.96,198.12,32,,
3370,Paige VanZant,2,64,28,837,Orthodox,162.56,165.1,21,,
3369,Ross Pearson,-1,40.0625,31.5625,644.4375,Orthodox,172.72,175.26,30,,
3368,Francisco Rivera,1,35.125,25,523.875,Orthodox,172.72,172.72,33,,
3367,Jessica Andrade,1,59.5,41.66666667,604,Orthodox,154.94,157.48,23,,
3366,Clay Collard,-1,54.66666667,80.66666667,875.6666667,Orthodox,180.34,185.42,22,,
3365,Joe Riggs,-3,13,9.3,353.1,Southpaw,182.88,177.8,32,,
3364,Joaquim Silva,0,,,,,172.72,175.26,26,,
3363,Max Holloway,6,65.91666667,44.16666667,701.1666667,Orthodox,180.34,175.26,23,,
3362,Neil Magny,-1,41.45454545,17.63636364,676.6363636,Orthodox,190.5,203.2,28,,
3361,Patrick Cote,1,27.64705882,33.05882353,677.1764706,Orthodox,180.34,180.34,35,,
3360,Chad Laprise,3,63.33333333,52,900,Orthodox,177.8,180.34,29,,
3359,Olivier Aubin-Mercier,2,41.66666667,37.33333333,699,Southpaw,175.26,177.8,26,,
3358,Maryna Moroz,1,12,11,90,Orthodox,170.18,170.18,23,,
3357,Sam Stout,-2,52.26315789,50.57894737,749.8947368,Orthodox,175.26,177.8,31,,
3356,Yves Jabouin,-1,32.77777778,31.11111111,645,Orthodox,170.18,172.72,36,,
3355,Marcos Rogerio de Lima,2,12.5,3,69.5,Orthodox,185.42,190.5,30,,
3354,Chris Kelades,-1,27,22.5,838,Orthodox,170.18,172.72,34,,
3353,Shane Campbell,-1,25,47,293,Orthodox,182.88,180.34,28,,
3352,Misha Cirkunov,0,,,,Orthodox,190.5,195.58,28,,
3351,Glover Teixeira,-2,38.28571429,39.14285714,620.8571429,Orthodox,187.96,193.04,35,,
3350,Michael Johnson,4,38.58333333,29.08333333,684.4166667,Southpaw,177.8,185.42,29,,
3349,Derek Brunson,2,20.6,24,537.4,Southpaw,185.42,195.58,31,,
3348,Jared Rosholt,1,30.2,12.2,738.6,Orthodox,187.96,190.5,29,,
3347,Sara McMann,-1,23.25,23,528,Orthodox,167.64,167.64,34,,
3346,Ray Borg,2,11,16.66666667,604.3333333,Orthodox,162.56,160.02,22,,
3345,Uriah Hall,-1,36.16666667,29,686.1666667,Orthodox,182.88,200.66,31,,
3344,Chris Camozzi,-5,45,33.92307692,695.6923077,Orthodox,187.96,193.04,28,,
3343,Dustin Ortiz,-1,42.4,43.2,879.8,Orthodox,165.1,165.1,26,,
3342,Frankie Saenz,2,55.5,28,900,Orthodox,167.64,167.64,34,,
3341,Chris Dempsey,1,22.5,26.5,513.5,Orthodox,177.8,182.88,27,,
3340,Marlon Vera,-1,25,31,900,Switch,172.72,177.8,22,,
3339,Anthony Christodoulou,-1,9,37,338,Orthodox,175.26,182.88,28,,
3338,Ronda Rousey,5,15,8.6,208.6,Orthodox,170.18,172.72,28,,
3337,Mauricio Rua,-2,35.64285714,34.35714286,659.8571429,Orthodox,185.42,193.04,33,,
3336,Glaico Franca,0,,,,,182.88,195.58,24,,
3335,Reginaldo Vieira,0,,,,,170.18,165.1,32,,
3334,Stefan Struve,-2,18.92857143,24,363.4285714,Orthodox,210.82,213.36,27,,
3333,Antonio Silva,-4,20.28571429,33,415.4285714,Orthodox,193.04,203.2,35,,
3332,Claudia Gadelha,-1,48.5,33.5,900,Orthodox,162.56,160.02,26,,
3331,Demian Maia,2,21.65,22,723.95,Southpaw,185.42,182.88,37,,
3330,Rafael Feijao,-1,16.66666667,33,415.6666667,Orthodox,185.42,185.42,35,,
3329,Warlley Alves,2,33,43.5,762.5,Orthodox,180.34,182.88,24,,
3328,Iuri Alcantara,-1,25.3,21.7,660.7,Southpaw,175.26,180.34,34,,
3327,Vitor Miranda,1,17.5,17,599.5,Orthodox,185.42,195.58,36,,
3326,Hugo Viana,-1,38.4,36.6,627.4,Orthodox,167.64,170.18,32,,
3325,TJ Dillashaw,3,64.22222222,28,693.4444444,Orthodox,167.64,170.18,29,,
3324,Miesha Tate,3,30.4,28.6,826.6,Orthodox,167.64,165.1,28,,
3323,Edson Barboza,-1,36.91666667,32.08333333,582.8333333,Orthodox,180.34,190.5,29,,
3322,Joe Lauzon,-1,18.44444444,35.33333333,454.3333333,Orthodox,177.8,180.34,31,,
3321,Gian Villante,2,53.4,90,734.6,Orthodox,190.5,193.04,29,,
3320,Jim Miller,-2,25.42105263,24.31578947,624.1052632,Southpaw,172.72,180.34,31,,
3319,Kenny Robertson,3,29.71428571,19.14285714,496.1428571,Orthodox,177.8,187.96,31,,
3318,Eddie Wineland,-1,36.71428571,43.14285714,631.1428571,Orthodox,170.18,175.26,31,,
3317,Daron Cruickshank,-2,31.18181818,30.81818182,638.7272727,Switch,172.72,182.88,30,,
3316,Ramsey Nijem,-1,25.44444444,13,464,Orthodox,180.34,190.5,27,,
3315,Jessamyn Duke,-2,64.33333333,53.66666667,648,,180.34,185.42,29,,
3314,Zak Cummings,-1,17,14,582.3333333,Southpaw,182.88,190.5,30,,
3313,Michael Bisping,1,50.86956522,29.30434783,704.5217391,Orthodox,185.42,190.5,36,,
3312,Ross Pearson,1,41.66666667,31.93333333,627.4,Orthodox,172.72,175.26,30,,
3311,Joe Duffy,1,15,6,107,Orthodox,177.8,185.42,27,,
3310,Joanne Calderwood,-1,60,35,495,Orthodox,167.64,165.1,29,,
3309,Leon Edwards,1,18,17,454,Southpaw,182.88,187.96,23,,
3308,Stevie Ray,1,31,3,395,Southpaw,177.8,177.8,25,,
3307,Paddy Holohan,1,26,25,662,Orthodox,177.8,175.26,27,,
3306,Ilir Latifi,-1,9,23.5,331.75,Orthodox,177.8,185.42,31,,
3305,Mickael Lebout,-1,47,51,900,Orthodox,180.34,185.42,27,,
3304,Rob Whiteford,1,20.5,14.5,668.5,Southpaw,175.26,175.26,32,,
3303,Marcus Brimage,-1,44.28571429,39.71428571,676.4285714,Southpaw,162.56,180.34,30,,
3302,Daniel Omielanczuk,-2,31.66666667,57.66666667,866,Southpaw,182.88,187.96,32,,
3301,Frank Mir,1,12.41666667,22.58333333,341.0833333,Southpaw,190.5,200.66,36,,
3300,Josh Thomson,-2,27.33333333,27.33333333,710.1666667,Orthodox,177.8,180.34,36,,
3299,Holly Holm,1,44,40,900,Southpaw,172.72,175.26,33,,
3298,Scott Jorgensen,-1,34.6,41.7,618.1,Orthodox,165.1,167.64,32,,
3297,Kevin Lee,3,56,40,900,Orthodox,175.26,195.58,22,,
3296,Alan Jouban,1,38.66666667,27.33333333,434,Southpaw,182.88,185.42,33,,
3295,Sam Sicilia,1,25.75,29.75,493.625,Orthodox,172.72,170.18,29,,
3294,Jessica Andrade,-1,61.4,46.4,544.8,Orthodox,154.94,157.48,23,,
3293,Rani Yahya,1,14.5,11.875,644.75,Orthodox,167.64,170.18,30,,
3292,Igor Araujo,-1,13.66666667,26.33333333,750.3333333,Orthodox,185.42,195.58,34,,
3291,Kevin Casey,-2,14.5,19,249,Southpaw,180.34,195.58,34,,
3290,Andrew Craig,-2,30.83333333,33.83333333,770.6666667,Orthodox,185.42,193.04,29,,
3289,Jake Ellenberger,1,22.57142857,21.28571429,570.7142857,Orthodox,175.26,180.34,30,,
3288,Kamaru Usman,0,,,,Switch,182.88,193.04,28,,
3287,Michael Graves,0,,,,,177.8,180.34,24,,
3286,Jorge Masvidal,-1,54.85714286,37.57142857,857,Orthodox,180.34,187.96,30,,
3285,Angela Magana,-1,37,96,900,,154.94,165.1,31,,
3284,Maximo Blanco,2,51.83333333,38.83333333,754.1666667,Orthodox,172.72,180.34,31,,
3283,Josh Samman,2,23.5,11,462.5,Orthodox,190.5,200.66,27,,
3282,Russell Doane,-1,27,23.66666667,799.6666667,Orthodox,170.18,177.8,28,,
3281,Dan Miller,-1,22.75,33.91666667,661.4166667,Orthodox,185.42,187.96,34,,
3280,George Sullivan,-1,47.66666667,35.66666667,724,Orthodox,182.88,185.42,34,,
3279,Darrell Montague,-2,18,46.5,576.5,Southpaw,167.64,170.18,27,,
3278,Chad Mendes,1,30,21.6,550.8,Orthodox,167.64,167.64,30,,
3277,Robbie Lawler,3,46.85714286,41.85714286,710.2857143,Southpaw,180.34,187.96,33,,
3276,Dennis Bermudez,-1,47.66666667,34.22222222,625.1111111,Orthodox,167.64,167.64,28,,
3275,Gunnar Nelson,-1,26.6,47.2,695.6,Switch,180.34,182.88,26,,
3274,Brad Pickett,-2,37.33333333,52.44444444,670.7777778,Orthodox,167.64,172.72,36,,
3273,Matt Brown,-2,36.78947368,23.63157895,580.5789474,Orthodox,182.88,190.5,34,,
3272,Mike Swick,-1,19.14285714,19.07142857,472.5,Orthodox,185.42,195.58,36,,
3271,Cathal Pendred,4,33,37.25,803.25,Orthodox,185.42,190.5,27,,
3270,Cody Garbrandt,1,49,43,890,Orthodox,172.72,165.1,24,,
3269,Neil Seery,2,54.33333333,42.66666667,900,Orthodox,162.56,162.56,35,,
3268,Yosdenis Cedeno,-1,18.66666667,21.66666667,700,Orthodox,172.72,175.26,30,,
3267,Lyoto Machida,-1,30.45,18.8,721.85,Southpaw,185.42,187.96,37,,
3266,Santiago Ponzinibbio,2,28.33333333,42.33333333,626.6666667,Orthodox,182.88,185.42,28,,
3265,Antonio Carlos Junior,-1,15.5,41.5,900,Orthodox,187.96,200.66,25,,
3264,Thiago Santos,1,17.75,11.5,279,Orthodox,187.96,193.04,31,,
3263,Hacran Dias,1,30,32.75,900,Orthodox,172.72,175.26,31,,
3262,Alex Oliveira,1,16,12,512.5,Orthodox,180.34,193.04,27,,
3261,Leandro Silva,-1,26.25,23.75,630,Orthodox,175.26,182.88,29,,
3260,Steve Montgomery,0,,,,Southpaw,193.04,190.5,24,,
3259,Danny Martinez,-2,40,56.5,900,Orthodox,167.64,170.18,30,,
3258,Joanna Jedrzejczyk,3,45.66666667,16.33333333,785.6666667,Orthodox,167.64,165.1,27,,
3257,Dennis Siver,-1,39.15789474,27.31578947,613.6315789,Orthodox,167.64,177.8,36,,
3256,Peter Sobotta,1,28.5,48.75,900,Southpaw,182.88,190.5,28,,
3255,Nick Hein,-1,37.5,44.5,900,Southpaw,167.64,167.64,31,,
3254,Makwan Amirkhani,1,6,0,8,Southpaw,177.8,182.88,26,,
3253,Mairbek Taisumov,2,26.25,18.25,549.75,Orthodox,175.26,185.42,26,,
3252,Alan Omer,-1,58,36,900,Orthodox,177.8,180.34,26,,
3251,Niklas Backstrom,-1,6,6.5,167,Orthodox,185.42,187.96,25,,
3250,Scott Askham,-1,42,23,900,Southpaw,190.5,190.5,27,,
3249,Piotr Hallmann,-1,54,41,770.25,Orthodox,175.26,180.34,27,,
3248,Taylor Lapilus,1,80,37,900,Southpaw,167.64,185.42,23,,
3247,Cain Velasquez,4,48.33333333,13.16666667,467.1666667,Orthodox,185.42,195.58,32,,
3246,Gilbert Melendez,-1,55.33333333,46.66666667,937.6666667,Orthodox,175.26,185.42,33,,
3245,Kelvin Gastelum,-1,36.5,28.16666667,672,Southpaw,175.26,180.34,23,,
3244,Yair Rodriguez,1,34,33,900,,180.34,180.34,22,,
3243,Tecia Torres,1,96,37,900,Orthodox,154.94,152.4,25,,
3242,Henry Cejudo,2,61,23.5,900,Orthodox,162.56,162.56,28,,
3241,Efrain Escudero,1,37.77777778,27.11111111,786.6666667,Orthodox,175.26,177.8,29,,
3240,Alejandro Perez,1,38,38,900,Orthodox,167.64,170.18,25,,
3239,Francisco Trevino,1,47,14,900,Orthodox,175.26,177.8,33,,
3238,Augusto Montano,1,30,8,290,Orthodox,185.42,185.42,30,,
3237,Gabriel Benitez,1,23,18,630,Southpaw,172.72,180.34,26,,
3236,Tim Boetsch,-1,28.625,28,631.9375,Orthodox,182.88,187.96,34,,
3235,Ben Rothwell,2,22.71428571,32.71428571,491.7142857,Orthodox,193.04,198.12,33,,
3234,Dustin Poirier,1,42.33333333,29.75,532,Southpaw,175.26,182.88,26,,
3233,Thiago Tavares,2,19.06666667,22.06666667,587.4666667,Orthodox,170.18,172.72,30,,
3232,Joe Soto,-1,62,151,1340,Orthodox,167.64,165.1,28,,
3231,Francisco Rivera,-2,39.42857143,28.57142857,595.7142857,Orthodox,172.72,172.72,33,,
3230,Shawn Jordan,2,24,19.5,414,Southpaw,182.88,190.5,30,,
3229,Brian Ebersole,1,34.14285714,31.42857143,809.7142857,Southpaw,182.88,185.42,34,,
3228,Chris Wade,2,23.5,14,486,Orthodox,177.8,177.8,27,,
3227,Joe Proctor,-1,27.6,29.6,540.6,Orthodox,177.8,182.88,29,,
3226,Ricardo Abreu,1,33,17,366,Orthodox,180.34,185.42,31,,
3225,Jose Quinonez,-1,38,38,900,,172.72,175.26,24,,
3224,Carlos Condit,-1,51,34.8,841.2,Orthodox,187.96,190.5,31,,
3223,Nik Lentz,1,41.28571429,34,784.0714286,Orthodox,172.72,172.72,30,,
3222,KJ Noons,-1,30.75,39,538.75,Orthodox,177.8,182.88,32,,
3221,Francimar Barroso,-1,33.5,31.5,900,Orthodox,185.42,190.5,35,,
3220,Francisco Trinaldo,2,27.55555556,24.55555556,654.3333333,Southpaw,175.26,177.8,36,,
3219,Wendell Oliveira,-1,8,10,80,Orthodox,177.8,182.88,31,,
3218,Rony Jason,-1,20.5,23.33333333,426.1666667,Orthodox,170.18,177.8,31,,
3217,Jussier Formiga,2,9,22,549.8,Orthodox,165.1,170.18,30,,
3216,Elizeu Zaleski dos Santos,0,,,,Orthodox,180.34,185.42,28,,
3215,Lucas Martins,-1,28,34.2,493.8,Southpaw,182.88,182.88,26,,
3214,Juliana Lima,1,19.5,34.5,900,Orthodox,165.1,165.1,33,,
3213,Luiz Dutra,-1,10,12,177,Orthodox,180.34,180.34,33,,
3212,Anthony Johnson,3,21.14285714,10.5,381.1428571,Orthodox,187.96,198.12,31,,
3211,Chris Weidman,8,30.25,20.625,609,Orthodox,187.96,198.12,30,,
3210,Donald Cerrone,7,44.05882353,42.76470588,576.2941176,Orthodox,185.42,185.42,32,,
3209,Travis Browne,1,21.36363636,25.81818182,440.7272727,Orthodox,198.12,200.66,32,,
3208,Joseph Benavidez,2,41.7,27.1,656.4,Southpaw,162.56,165.1,30,,
3207,John Dodson,2,38.66666667,39.16666667,657,Orthodox,160.02,167.64,30,,
3206,Dong Hyun Kim,-1,23.78571429,18.42857143,661,Southpaw,187.96,193.04,33,,
3205,Uriah Hall,3,34.8,25.8,643.4,Orthodox,182.88,200.66,30,,
3204,Mike Pyle,-1,20.07142857,22.42857143,464.1428571,Orthodox,182.88,187.96,39,,
3203,Islam Makhachev,0,,,,Orthodox,177.8,177.8,23,,
3202,Justin Scoggins,-2,31.25,12.25,607.5,Southpaw,170.18,167.64,23,,
3201,Frankie Edgar,3,64.17647059,38.23529412,1095.352941,Orthodox,167.64,172.72,33,,
3200,Gegard Mousasi,1,32.8,17,715.4,Orthodox,187.96,193.04,29,,
3199,Mark Munoz,-3,25.64285714,18.92857143,495.0714286,Orthodox,182.88,182.88,37,,
3198,Hyun Gyu Lim,1,55,47.25,589,Orthodox,190.5,195.58,30,,
3197,Phillipe Nover,-3,14,20,621,Orthodox,175.26,182.88,31,,
3196,Mark Eddiva,-1,51.5,45.5,746,Orthodox,172.72,172.72,29,,
3195,Tae Hyun Bang,1,30,31,810.5,Switch,175.26,180.34,32,,
3194,Zhang Lipeng,-1,19,31,900,Southpaw,180.34,180.34,25,,
3193,Li Jingliang,-1,52,53.5,900,Orthodox,182.88,180.34,27,,
3192,Ning Guangyou,1,31,21,900,Southpaw,162.56,162.56,33,,
3191,Roldan Sangcha-an,-1,36,27,900,Orthodox,162.56,165.1,24,,
3190,Nolan Ticman,-1,25,67,900,Orthodox,167.64,175.26,26,,
3189,Stipe Miocic,-1,52.75,40.625,662.75,Orthodox,193.04,203.2,32,,
3188,Brad Tavares,1,41.90909091,33.63636364,805.2727273,Orthodox,185.42,187.96,27,,
3187,Anthony Perosh,1,14.2,21.2,376.2,Orthodox,190.5,190.5,42,,
3186,Jake Matthews,2,43,12.5,604,Orthodox,180.34,185.42,20,,
3185,Hatsu Hioki,-1,31.42857143,31.71428571,853.1428571,Orthodox,180.34,177.8,31,,
3184,Kyle Noke,-1,26.28571429,14.28571429,440,Southpaw,185.42,193.04,35,,
3183,Daniel Kelly,2,43,36.5,583.5,Southpaw,182.88,177.8,37,,
3182,Bec Rawlings,-1,69,56,900,Orthodox,167.64,162.56,26,,
3181,Dylan Andrews,-2,14.25,14.75,407.5,Switch,185.42,185.42,35,,
3180,Alex Chambers,-1,12,16,293,,160.02,160.02,36,,
3179,Vik Grujic,-1,8.666666667,29,460.3333333,Orthodox,180.34,185.42,38,,
3178,Alptekin Ozkilic,-2,58.33333333,86,897,Orthodox,165.1,165.1,29,,
3177,Demetrious Johnson,7,65.18181818,34.81818182,1054.545455,Orthodox,160.02,167.64,28,,
3176,Rampage Jackson,-3,34.58333333,43.08333333,851.4166667,Orthodox,185.42,185.42,36,,
3175,Michael Bisping,-1,49.77272727,28.5,695.6363636,Orthodox,185.42,190.5,36,,
3174,John Makdessi,-1,51.75,37.25,685.75,Orthodox,172.72,172.72,29,,
3173,Yves Jabouin,1,34.375,31.125,693.375,Orthodox,170.18,172.72,35,,
3172,Patrick Cote,-1,28.0625,33.8125,663.25,Orthodox,180.34,180.34,35,,
3171,Alexis Davis,-1,37.25,34.5,679,Orthodox,167.64,172.72,30,,
3170,Chad Laprise,2,53,31,900,Orthodox,177.8,180.34,28,,
3169,Olivier Aubin-Mercier,1,38,47.5,701,Southpaw,175.26,177.8,26,,
3168,Nordine Taleb,2,57,23.5,900,Orthodox,185.42,187.96,33,,
3167,Jessica Rakoczy,-1,4,33,299,Orthodox,170.18,172.72,38,,
3166,Randa Markos,-1,55,39,900,Orthodox,162.56,160.02,29,,
3165,Lyoto Machida,1,31.36842105,18.57894737,736.1052632,Southpaw,185.42,187.96,36,,
3164,Jacare Souza,4,21,12.5,538.5,Orthodox,185.42,182.88,35,,
3163,Cub Swanson,-1,41.625,41.25,779,Orthodox,172.72,177.8,31,,
3162,Felice Herrig,1,8,4,485,Orthodox,162.56,165.1,30,,
3161,Jim Miller,-1,26.22222222,24.16666667,608.7777778,Southpaw,172.72,180.34,31,,
3160,Ovince Saint Preux,1,16.83333333,13.33333333,468.8333333,Southpaw,190.5,203.2,32,,
3159,Corey Anderson,2,34.5,15,480.5,Orthodox,190.5,200.66,25,,
3158,Takeya Mizugaki,-1,51.3,41.7,783.1,Orthodox,170.18,172.72,31,,
3157,George Sullivan,2,52,29.5,675.5,Orthodox,182.88,185.42,34,,
3156,Diego Brandao,-2,21.57142857,32.42857143,533.8571429,Orthodox,170.18,172.72,27,,
3155,Eddie Gordon,-1,15,8,279.5,Orthodox,182.88,193.04,31,,
3154,Gabriel Gonzaga,-2,13.10526316,16.73684211,329.3157895,Orthodox,187.96,193.04,35,,
3153,Jimi Manuwa,-1,33,23.5,464.75,Orthodox,185.42,200.66,35,,
3152,Pawel Pawlak,-1,21,47,900,Orthodox,182.88,185.42,26,,
3151,Joanne Calderwood,1,109,58,900,Orthodox,167.64,165.1,29,,
3150,Seth Baczynski,-2,31,31.3,602.6,Orthodox,190.5,187.96,33,,
3149,Bartosz Fabinski,0,,,,Orthodox,182.88,190.5,28,,
3148,Sergio Moraes,2,22.33333333,25,627.6666667,Orthodox,182.88,182.88,32,,
3147,Damian Stasiak,0,,,,Orthodox,165.1,177.8,25,,
3146,Daniel Omielanczuk,-1,29.5,45,849,Southpaw,182.88,187.96,32,,
3145,Izabela Badurek,0,,,,Orthodox,165.1,,23,,
3144,Marcin Bandel,-1,3,9,61,Orthodox,177.8,177.8,25,,
3143,Taylor Lapilus,0,,,,Southpaw,167.64,185.42,23,,
3142,Chad Mendes,-1,30.33333333,23.11111111,593.6666667,Orthodox,167.64,167.64,29,,
3141,Jorge Masvidal,3,50.16666667,34.66666667,849.8333333,Orthodox,180.34,187.96,30,,
3140,Michael Chiesa,-1,15.66666667,14.66666667,491.6666667,Southpaw,185.42,190.5,27,,
3139,Julianna Pena,1,33,4,299,,167.64,175.26,25,,
